Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
529,James Collins\James-Collins,wal WAL,DF,West Ham,eng Premier League,33,1983,13,12,1050,1,0,0,0,3,0,0.09,0,0.09,0.09,0.09,0.3,0.3,0.4,0.02,0.03,0.06,0.02,0.06,Matches
530,Racine Coly\Racine-Coly,sn SEN,DF,Nice,fr Ligue 1,21,1995,7,7,617,0,0,0,0,3,0,0,0,0,0,0,0,0,0.2,0,0.03,0.04,0,0.04,Matches
531,Kingsley Coman\Kingsley-Coman,fr FRA,FWMF,Bayern Munich,de Bundesliga,21,1996,21,10,1153,3,3,0,0,0,0,0.23,0.23,0.47,0.23,0.47,2.6,2.6,2.9,0.21,0.23,0.44,0.21,0.44,Matches
532,Marvin Compper\Marvin-Compper,de GER,DF,RB Leipzig,de Bundesliga,32,1985,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
533,Alois Confais\Alois-Confais,fr FRA,MF,Troyes,fr Ligue 1,20,1996,15,4,612,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
534,Daniel Congré\Daniel-Congre,fr FRA,DF,Montpellier,fr Ligue 1,32,1985,32,29,2635,1,0,0,0,4,0,0.03,0,0.03,0.03,0.03,0.9,0.9,0.3,0.03,0.01,0.04,0.03,0.04,Matches
535,Andrea Consigli\Andrea-Consigli,it ITA,GK,Sassuolo,it Serie A,30,1987,37,37,3316,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
536,Diego Contento\Diego-Contento,de GER,DFFW,Bordeaux,fr Ligue 1,27,1990,3,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0.2,Matches
537,Andrea Conti\Andrea-Conti,it ITA,DF,Milan,it Serie A,23,1994,2,2,157,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.03,0.11,0.14,0.03,0.14,Matches
538,Lewis Cook\Lewis-Cook,eng ENG,MF,Bournemouth,eng Premier League,20,1997,29,25,2237,0,2,0,0,5,0,0,0.08,0.08,0,0.08,0.5,0.5,1.5,0.02,0.06,0.08,0.02,0.08,Matches
539,Steve Cook\Steve-Cook,eng ENG,DF,Bournemouth,eng Premier League,26,1991,34,31,2767,2,1,0,0,5,0,0.07,0.03,0.1,0.07,0.1,2.2,2.2,0.5,0.07,0.01,0.09,0.07,0.09,Matches
540,Duje ?op\Duje-Cop,hr CRO,FW,Cagliari,it Serie A,27,1990,2,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
541,Francis Coquelin\Francis-Coquelin,fr FRA,MFDF,Arsenal,eng Premier League,26,1991,7,1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.02,0.14,0.16,0.02,0.16,Matches
542,Francis Coquelin\Francis-Coquelin,fr FRA,MFDF,Valencia,es La Liga,26,1991,9,7,657,1,0,0,0,2,0,0.14,0,0.14,0.14,0.14,0.4,0.4,0.1,0.05,0.01,0.06,0.05,0.06,Matches
543,Sébastien Corchia\Sebastien-Corchia,fr FRA,DF,Sevilla,es La Liga,26,1990,12,9,820,0,1,0,0,4,0,0,0.11,0.11,0,0.11,0.5,0.5,0.5,0.05,0.06,0.11,0.05,0.11,Matches
544,Alex Cordaz\Alex-Cordaz,it ITA,GK,Crotone,it Serie A,34,1983,38,38,3420,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
545,Iñigo Córdoba\Inigo-Cordoba,es ESP,FWMF,Athletic Club,es La Liga,20,1997,30,18,1454,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,1.1,1.1,1.7,0.07,0.1,0.17,0.07,0.17,Matches
546,Jhon Córdoba\Jhon-Cordoba,co COL,FW,Köln,de Bundesliga,24,1993,18,9,957,0,2,0,0,1,0,0,0.19,0.19,0,0.19,4.2,4.2,0.7,0.4,0.07,0.47,0.4,0.47,Matches
547,Sergio Córdova\Sergio-Cordova,ve VEN,FWMF,Augsburg,de Bundesliga,19,1997,26,3,586,2,1,0,0,3,0,0.31,0.15,0.46,0.31,0.46,2,2,0.9,0.31,0.14,0.45,0.31,0.45,Matches
548,Jérémy Cordoval\Jeremy-Cordoval,GPE,DF,Troyes,fr Ligue 1,27,1990,11,10,919,0,1,0,0,1,0,0,0.1,0.1,0,0.1,0,0,0.5,0,0.05,0.05,0,0.05,Matches
549,Benjamin Corgnet\Benjamin-Corgnet,fr FRA,MFFW,Strasbourg,fr Ligue 1,30,1987,18,15,1376,0,2,0,0,2,0,0,0.13,0.13,0,0.13,1.5,1.5,1.3,0.1,0.08,0.18,0.1,0.18,Matches
550,Jack Cork\Jack-Cork,eng ENG,MF,Burnley,eng Premier League,28,1989,38,38,3420,2,1,0,0,7,0,0.05,0.03,0.08,0.05,0.08,2.3,2.3,0.9,0.06,0.02,0.08,0.06,0.08,Matches
551,Andreas Cornelius\Andreas-Cornelius,dk DEN,FW,Atalanta,it Serie A,24,1993,23,8,934,3,1,0,0,0,0,0.29,0.1,0.39,0.29,0.39,4.3,4.3,1.2,0.42,0.12,0.54,0.42,0.54,Matches
552,Maxwel Cornet\Maxwel-Cornet,ci CIV,FWMF,Lyon,fr Ligue 1,20,1996,30,13,1271,4,5,0,0,1,0,0.28,0.35,0.64,0.28,0.64,3,3,3.2,0.21,0.23,0.44,0.21,0.44,Matches
553,Quentin Cornette\Quentin-Cornette,fr FRA,FWMF,Amiens,fr Ligue 1,23,1994,12,6,446,1,1,0,0,1,0,0.2,0.2,0.4,0.2,0.4,0.7,0.7,1.1,0.14,0.22,0.37,0.14,0.37,Matches
554,Ángel Correa\Angel-Correa,ar ARG,FWMF,Atlético Madrid,es La Liga,22,1995,37,27,2240,8,5,0,0,4,2,0.32,0.2,0.52,0.32,0.52,6,6,2.2,0.24,0.09,0.33,0.24,0.33,Matches
555,Joaquín Correa\Joaquin-Correa,ar ARG,FWMF,Sevilla,es La Liga,22,1994,21,15,1189,1,2,0,0,5,0,0.08,0.15,0.23,0.08,0.23,1.7,1.7,1.8,0.13,0.14,0.27,0.13,0.27,Matches
556,Andrea Cossu\Andrea-Cossu,it ITA,MFFW,Cagliari,it Serie A,37,1980,11,2,243,0,1,0,0,0,0,0,0.37,0.37,0,0.37,0.1,0.1,0.3,0.02,0.1,0.12,0.02,0.12,Matches
557,Angelo da Costa Júnior\Angelo-da-Costa-Junior,br BRA,GK,Bologna,it Serie A,33,1983,4,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
558,Andrea Costa\Andrea-Costa,it ITA,DF,Benevento,it Serie A,31,1986,16,16,1375,0,0,0,0,5,0,0,0,0,0,0,1.2,1.2,0.1,0.08,0.01,0.08,0.08,0.08,Matches
559,Danny da Costa\Danny-da-Costa,de GER,DF,Eint Frankfurt,de Bundesliga,24,1993,17,13,1202,1,2,0,0,1,0,0.07,0.15,0.22,0.07,0.22,1.2,1.2,1.6,0.09,0.12,0.21,0.09,0.21,Matches
560,Diego Costa\Diego-Costa,es ESP,FW,Atlético Madrid,es La Liga,28,1988,15,13,1034,3,3,0,0,7,2,0.26,0.26,0.52,0.26,0.52,2.9,2.9,2.3,0.25,0.2,0.45,0.25,0.45,Matches
561,Douglas Costa\Douglas-Costa,br BRA,FWMF,Juventus,it Serie A,26,1990,31,18,1795,4,6,0,0,1,0,0.2,0.3,0.5,0.2,0.5,2.7,2.7,7.6,0.14,0.38,0.52,0.14,0.52,Matches
562,Filippo Costa\Filippo-Costa,it ITA,DFMF,SPAL,it Serie A,22,1995,23,14,1473,0,1,0,0,4,0,0,0.06,0.06,0,0.06,0.4,0.4,0.8,0.03,0.05,0.07,0.03,0.07,Matches
563,Jaume Costa\Jaume-Costa,es ESP,DF,Villarreal,es La Liga,29,1988,30,29,2544,0,0,0,0,14,2,0,0,0,0,0,0.5,0.5,1.8,0.02,0.06,0.08,0.02,0.08,Matches
564,Nuno da Costa\Nuno-da-Costa,cv CPV,FWMF,Strasbourg,fr Ligue 1,26,1991,26,22,1726,5,3,0,0,4,1,0.26,0.16,0.42,0.26,0.42,3.7,3.7,0.9,0.19,0.05,0.24,0.19,0.24,Matches
565,Benoît Costil\Benoit-Costil,fr FRA,GK,Bordeaux,fr Ligue 1,30,1987,36,36,3240,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,Matches
566,Kalifa Coulibaly\Kalifa-Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,25,1991,8,3,341,1,1,0,0,0,0,0.26,0.26,0.53,0.26,0.53,0.3,0.3,0.4,0.09,0.1,0.19,0.09,0.19,Matches
567,Lassana Coulibaly\Lassana-Coulibaly,ml MLI,MF,Angers,fr Ligue 1,21,1996,20,8,839,1,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,1.3,1.3,0.7,0.14,0.07,0.21,0.14,0.21,Matches
568,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,Chelsea,eng Premier League,25,1992,35,35,3150,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
569,Philippe Coutinho\Philippe-Coutinho,br BRA,FWMF,Barcelona,es La Liga,25,1992,18,16,1293,8,5,0,0,1,0,0.56,0.35,0.9,0.56,0.9,3.2,3.2,3.7,0.22,0.26,0.48,0.22,0.48,Matches
570,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,Liverpool,eng Premier League,25,1992,14,13,1109,7,6,0,0,0,0,0.57,0.49,1.06,0.57,1.06,2.6,2.6,4.2,0.21,0.34,0.55,0.21,0.55,Matches
571,Nicolas Cozza\Nicolas-Cozza,fr FRA,DFMF,Montpellier,fr Ligue 1,18,1999,9,7,578,1,2,0,0,2,0,0.16,0.31,0.47,0.16,0.47,0.2,0.2,0.1,0.03,0.01,0.04,0.03,0.04,Matches
572,Alessio Cragno\Alessio-Cragno,it ITA,GK,Cagliari,it Serie A,23,1994,29,29,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
573,Martin Cranie\Martin-Cranie,eng ENG,DFMF,Huddersfield,eng Premier League,30,1986,3,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
574,Michele Cremonesi\Michele-Cremonesi,it ITA,DF,SPAL,it Serie A,29,1988,5,4,385,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0,0.01,0,0.01,0.01,0.01,Matches
575,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,eng Premier League,27,1989,36,35,3069,1,3,0,0,7,0,0.03,0.09,0.12,0.03,0.12,0.8,0.8,2.7,0.02,0.08,0.1,0.02,0.1,Matches
576,Lorenzo Crisetig\Lorenzo-Crisetig,it ITA,MF,Bologna,it Serie A,24,1993,8,6,558,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
577,Bryan Cristante\Bryan-Cristante,it ITA,MFFW,Atalanta,it Serie A,22,1995,36,33,2824,9,2,0,1,4,0,0.29,0.06,0.35,0.29,0.35,9.1,8.3,4.3,0.29,0.14,0.43,0.26,0.4,Matches
578,Sebastián Cristóforo\Sebastian-Cristoforo,uy URU,MF,Fiorentina,it Serie A,23,1993,7,3,268,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.5,0.05,0.17,0.22,0.05,0.22,Matches
579,Enzo Crivelli\Enzo-Crivelli,fr FRA,FW,Angers,fr Ligue 1,22,1995,15,12,1023,1,1,0,0,6,1,0.09,0.09,0.18,0.09,0.18,1.9,1.9,0.8,0.17,0.07,0.24,0.17,0.24,Matches
580,Enzo Crivelli\Enzo-Crivelli,fr FRA,FW,Caen,fr Ligue 1,22,1995,11,9,726,2,1,0,0,2,0,0.25,0.12,0.37,0.25,0.37,1.5,1.5,0.2,0.18,0.03,0.21,0.18,0.21,Matches
581,Giovanni Crociata\Giovanni-Crociata,it ITA,FWMF,Crotone,it Serie A,19,1997,11,2,290,1,0,0,0,0,0,0.31,0,0.31,0.31,0.31,1.3,1.3,0.2,0.42,0.06,0.48,0.42,0.48,Matches
582,Luca Crosta\Luca-Crosta,it ITA,GK,Cagliari,it Serie A,19,1998,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
583,Peter Crouch\Peter-Crouch,eng ENG,FW,Stoke City,eng Premier League,36,1981,31,14,1567,5,2,0,0,4,0,0.29,0.11,0.4,0.29,0.4,4.2,4.2,2.7,0.24,0.16,0.4,0.24,0.4,Matches
584,Juan Cuadrado\Juan-Cuadrado,co COL,FWMF,Juventus,it Serie A,29,1988,21,15,1353,4,4,0,0,5,0,0.27,0.27,0.53,0.27,0.53,3.9,3.9,2.7,0.26,0.18,0.43,0.26,0.43,Matches
585,Iván Cuéllar\Ivan-Cuellar,es ESP,GK,Leganés,es La Liga,33,1984,35,35,3150,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
586,Mickaël Cuisance\Mickael-Cuisance,fr FRA,MFFW,M'Gladbach,de Bundesliga,17,1999,24,9,1207,0,1,0,0,2,0,0,0.07,0.07,0,0.07,1.7,1.7,1.8,0.12,0.14,0.26,0.12,0.26,Matches
587,Josh Cullen\Josh-Cullen,ie IRL,FWMF,West Ham,eng Premier League,21,1996,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
588,Patrick Cutrone\Patrick-Cutrone,it ITA,FW,Milan,it Serie A,19,1998,28,17,1503,10,1,0,0,3,0,0.6,0.06,0.66,0.6,0.66,8.1,8.1,0.6,0.48,0.03,0.52,0.48,0.52,Matches
589,Wylan Cyprien\Wylan-Cyprien,fr FRA,MF,Nice,fr Ligue 1,22,1995,16,10,949,2,1,0,0,2,0,0.19,0.09,0.28,0.19,0.28,1.3,1.3,1.3,0.13,0.12,0.25,0.13,0.25,Matches
590,Marco D'Alessandro\Marco-DAlessandro,it ITA,MFFW,Benevento,it Serie A,26,1991,16,12,1043,1,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17,1.5,1.5,1.8,0.13,0.15,0.28,0.13,0.28,Matches
591,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,Inter,it Serie A,28,1988,34,34,2979,2,3,0,0,6,0,0.06,0.09,0.15,0.06,0.15,2.2,2.2,1.8,0.07,0.05,0.12,0.07,0.12,Matches
592,Damien Da Silva\Damien-Da-Silva,fr FRA,DF,Caen,fr Ligue 1,29,1988,32,32,2836,4,0,0,0,7,0,0.13,0,0.13,0.13,0.13,2.7,2.7,0,0.09,0,0.09,0.09,0.09,Matches
593,Kouadio-Yves Dabila\Kouadio-Yves-Dabila,ci CIV,DF,Lille,fr Ligue 1,20,1997,12,10,944,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0.01,0.01,0,0.01,Matches
594,Bryan Dabo\Bryan-Dabo,bf BFA,MF,Fiorentina,it Serie A,25,1992,10,6,591,1,0,0,0,2,2,0.15,0,0.15,0.15,0.15,0.4,0.4,0.1,0.07,0.02,0.08,0.07,0.08,Matches
595,Bryan Dabo\Bryan-Dabo,bf BFA,MFFW,Saint-Étienne,fr Ligue 1,25,1992,16,15,1284,2,0,1,2,10,0,0.14,0,0.14,0.07,0.07,3.1,1.5,0.7,0.21,0.05,0.26,0.11,0.15,Matches
596,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,Dortmund,de Bundesliga,21,1996,23,11,1146,0,4,0,0,4,0,0,0.31,0.31,0,0.31,1.7,1.7,3,0.13,0.24,0.37,0.13,0.37,Matches
597,Dario Dainelli\Dario-Dainelli,it ITA,DF,Chievo,it Serie A,38,1979,21,17,1507,0,0,0,0,4,0,0,0,0,0,0,0.3,0.3,0,0.02,0,0.02,0.02,0.02,Matches
598,Felipe dal Belo\Felipe-dal-Belo,br BRA,DF,SPAL,it Serie A,33,1984,30,30,2573,1,1,0,0,6,1,0.03,0.03,0.07,0.03,0.07,2.7,2.7,0.1,0.09,0,0.1,0.09,0.1,Matches
599,Charlie Daniels\Charlie-Daniels,eng ENG,DFMF,Bournemouth,eng Premier League,30,1986,35,34,3002,1,3,0,0,0,0,0.03,0.09,0.12,0.03,0.12,0.5,0.5,2.4,0.01,0.07,0.09,0.01,0.09,Matches
600,Danilo\Danilo,br BRA,DF,Manchester City,eng Premier League,26,1991,23,13,1349,3,2,0,0,2,0,0.2,0.13,0.33,0.2,0.33,0.9,0.9,0.2,0.06,0.01,0.07,0.06,0.07,Matches
601,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,eng Premier League,30,1987,17,16,1435,1,0,0,0,4,0,0.06,0,0.06,0.06,0.06,2,2,0.2,0.13,0.01,0.14,0.13,0.14,Matches
602,Kevin Danso\Kevin-Danso,at AUT,DF,Augsburg,de Bundesliga,18,1998,16,13,1105,2,0,0,0,2,0,0.16,0,0.16,0.16,0.16,2,2,0.4,0.16,0.03,0.19,0.16,0.19,Matches
603,Dante\Dante,br BRA,DF,Nice,fr Ligue 1,33,1983,33,33,2920,1,0,0,0,10,2,0.03,0,0.03,0.03,0.03,3.2,3.2,0.4,0.1,0.01,0.11,0.1,0.11,Matches
604,Romain Danzé\Romain-Danze,fr FRA,DF,Rennes,fr Ligue 1,31,1986,12,9,681,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0,0.02,0.02,0,0.02,Matches
605,Andrea Danzi\Andrea-Danzi,it ITA,MF,Hellas Verona,it Serie A,18,1999,5,4,393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
606,Stéphane Darbion\Stephane-Darbion,fr FRA,FWMF,Troyes,fr Ligue 1,33,1984,23,20,1705,3,2,0,0,2,0,0.16,0.11,0.26,0.16,0.26,2.5,2.5,1.5,0.13,0.08,0.21,0.13,0.21,Matches
607,Palkó Dárdai\Palko-Dardai,de GER,FW,Hertha BSC,de Bundesliga,18,1999,2,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
608,Sergi Darder\Sergi-Darder,es ESP,MF,Espanyol,es La Liga,23,1993,35,32,2778,1,2,0,0,7,0,0.03,0.06,0.1,0.03,0.1,1.4,1.4,2.6,0.04,0.08,0.13,0.04,0.13,Matches
609,Sergi Darder\Sergi-Darder,es ESP,MF,Lyon,fr Ligue 1,23,1993,3,3,210,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
610,Vladimír Darida\Vladimir-Darida,cz CZE,MF,Hertha BSC,de Bundesliga,26,1990,21,18,1635,0,3,0,0,2,0,0,0.17,0.17,0,0.17,1.4,1.4,2,0.08,0.11,0.19,0.08,0.19,Matches
611,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,26,1990,10,10,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
612,Matteo Darmian\Matteo-Darmian,it ITA,DF,Manchester Utd,eng Premier League,27,1989,8,5,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,Matches
613,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,eng Premier League,24,1993,29,26,2324,2,6,0,0,3,0,0.08,0.23,0.31,0.08,0.31,1,1,3.2,0.04,0.12,0.16,0.04,0.16,Matches
614,Tom Davies\Tom-Davies,eng ENG,MF,Everton,eng Premier League,19,1998,33,20,1900,2,1,0,0,7,0,0.09,0.05,0.14,0.09,0.14,1.3,1.3,0.7,0.06,0.03,0.09,0.06,0.09,Matches
615,Steven Davis\Steven-Davis,nir NIR,MF,Southampton,eng Premier League,32,1985,23,17,1521,3,0,0,0,0,0,0.18,0,0.18,0.18,0.18,0.8,0.8,1.1,0.05,0.06,0.11,0.05,0.11,Matches
616,Salem Al-Dawsari\Salem-Al-Dawsari,sa KSA,MF,Villarreal,es La Liga,25,1991,1,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
617,Craig Dawson\Craig-Dawson,eng ENG,DF,West Brom,eng Premier League,27,1990,28,28,2510,2,0,0,0,6,0,0.07,0,0.07,0.07,0.07,2.2,2.2,1.2,0.08,0.04,0.12,0.08,0.12,Matches
618,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,eng Premier League,26,1991,37,36,3073,8,16,0,0,2,0,0.23,0.47,0.7,0.23,0.7,5.7,5.7,12.3,0.17,0.36,0.53,0.17,0.53,Matches
619,Sebastien De Maio\Sebastien-De-Maio,fr FRA,DF,Bologna,it Serie A,30,1987,26,22,2053,2,0,0,0,7,0,0.09,0,0.09,0.09,0.09,0.7,0.7,0.3,0.03,0.01,0.04,0.03,0.04,Matches
620,Rodrigo De Paul\Rodrigo-De-Paul,ar ARG,MFFW,Udinese,it Serie A,23,1994,37,25,2319,4,8,4,4,4,0,0.16,0.31,0.47,0,0.31,5.7,2.7,7.5,0.22,0.29,0.51,0.1,0.39,Matches
621,Daniele De Rossi\Daniele-De-Rossi,it ITA,MF,Roma,it Serie A,34,1983,22,21,1829,1,1,0,0,6,1,0.05,0.05,0.1,0.05,0.1,0.8,0.8,1.4,0.04,0.07,0.11,0.04,0.11,Matches
622,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,Juventus,it Serie A,24,1992,12,10,968,1,0,0,0,1,0,0.09,0,0.09,0.09,0.09,0.1,0.1,0.3,0.01,0.02,0.03,0.01,0.03,Matches
623,Lorenzo De Silvestri\Lorenzo-De-Silvestri,it ITA,DFMF,Torino,it Serie A,29,1988,35,35,2955,5,2,0,0,3,2,0.15,0.06,0.21,0.15,0.21,3.2,3.2,2.1,0.1,0.06,0.16,0.1,0.16,Matches
624,Lucas Deaux\Lucas-Deaux,fr FRA,MF,Guingamp,fr Ligue 1,28,1988,26,24,1945,2,1,0,0,7,2,0.09,0.05,0.14,0.09,0.14,1.4,1.4,1.5,0.07,0.07,0.14,0.07,0.14,Matches
625,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1985,15,15,1314,4,1,0,0,1,0,0.27,0.07,0.34,0.27,0.34,3.2,3.2,1.9,0.22,0.13,0.35,0.22,0.35,Matches
626,Troy Deeney\Troy-Deeney,eng ENG,FW,Watford,eng Premier League,29,1988,29,20,1844,5,2,3,5,1,1,0.24,0.1,0.34,0.1,0.2,7.9,4,1.8,0.39,0.09,0.48,0.19,0.28,Matches
627,Jermain Defoe\Jermain-Defoe,eng ENG,FW,Bournemouth,eng Premier League,34,1982,24,11,1088,4,1,0,0,1,0,0.33,0.08,0.41,0.33,0.41,4.8,4.8,1.1,0.4,0.09,0.49,0.4,0.49,Matches
628,Steven Defour\Steven-Defour,be BEL,MF,Burnley,eng Premier League,29,1988,24,24,1997,1,1,0,0,6,0,0.05,0.05,0.09,0.05,0.09,0.8,0.8,1.2,0.04,0.06,0.09,0.04,0.09,Matches
629,Grégoire Defrel\Gregoire-Defrel,mq MTQ,FWMF,Roma,it Serie A,26,1991,15,5,485,1,0,1,1,1,0,0.19,0,0.19,0,0,2.9,2.2,0.5,0.55,0.1,0.65,0.41,0.51,Matches
630,Alessandro Deiola\Alessandro-Deiola,it ITA,MF,Cagliari,it Serie A,21,1995,13,4,449,0,0,0,0,3,0,0,0,0,0,0,0.7,0.7,0.5,0.14,0.1,0.24,0.14,0.24,Matches
631,Lorenzo Del Pinto\Lorenzo-Del-Pinto,it ITA,MF,Benevento,it Serie A,27,1990,15,7,760,0,0,0,0,6,0,0,0,0,0,0,0.2,0.2,0.2,0.02,0.02,0.04,0.02,0.04,Matches
632,Damien Delaney\Damien-Delaney,ie IRL,DF,Crystal Palace,eng Premier League,36,1981,2,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
633,Thomas Delaney\Thomas-Delaney,dk DEN,MF,Werder Bremen,de Bundesliga,25,1991,32,31,2796,3,4,0,0,5,0,0.1,0.13,0.23,0.1,0.23,4.2,4.2,2.5,0.14,0.08,0.22,0.14,0.22,Matches
634,Jonathan Delaplace\Jonathan-Delaplace,fr FRA,MF,Caen,fr Ligue 1,31,1986,12,5,583,0,1,0,0,3,0,0,0.15,0.15,0,0.15,0.5,0.5,0.6,0.07,0.1,0.17,0.07,0.17,Matches
635,Cristian Dell'Orco\Cristian-DellOrco,it ITA,DF,Sassuolo,it Serie A,23,1994,8,5,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.02,0.02,0,0.02,Matches
636,Andy Delort\Andy-Delort,dz ALG,FW,Toulouse,fr Ligue 1,25,1991,32,25,2334,5,4,1,2,5,0,0.19,0.15,0.35,0.15,0.31,10,8.4,4.5,0.38,0.18,0.56,0.33,0.5,Matches
637,Fabian Delph\Fabian-Delph,eng ENG,DF,Manchester City,eng Premier League,27,1989,22,21,1741,1,2,0,0,2,0,0.05,0.1,0.16,0.05,0.16,0.2,0.2,1.1,0.01,0.06,0.07,0.01,0.07,Matches
638,Mousa Dembélé\Mousa-Dembele,be BEL,MF,Tottenham,eng Premier League,30,1987,28,21,1879,0,0,0,0,6,0,0,0,0,0,0,0.4,0.4,0.9,0.02,0.04,0.06,0.02,0.06,Matches
639,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FWMF,Barcelona,es La Liga,20,1997,17,12,918,3,6,0,0,2,0,0.29,0.59,0.88,0.29,0.88,2.4,2.4,3.8,0.23,0.37,0.6,0.23,0.6,Matches
640,Jessy Deminguet\Jessy-Deminguet,fr FRA,MFFW,Caen,fr Ligue 1,19,1998,12,5,534,1,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,0.3,0.3,1.1,0.06,0.18,0.24,0.06,0.24,Matches
641,Kerem Demirbay\Kerem-Demirbay,de GER,MF,Hoffenheim,de Bundesliga,24,1993,19,13,1211,2,2,1,1,3,0,0.15,0.15,0.3,0.07,0.22,2,1.3,2.2,0.15,0.17,0.32,0.09,0.26,Matches
642,Ermedin Demirovi?\Ermedin-Demirovic,ba BIH,FW,Alavés,es La Liga,19,1998,3,2,183,1,1,0,0,0,0,0.49,0.49,0.98,0.49,0.98,0.9,0.9,0.1,0.43,0.03,0.46,0.43,0.46,Matches
643,Diego Demme\Diego-Demme,de GER,MF,RB Leipzig,de Bundesliga,25,1991,30,25,2284,0,3,0,0,4,0,0,0.12,0.12,0,0.12,0.4,0.4,1.8,0.02,0.07,0.09,0.02,0.09,Matches
644,Fabio Depaoli\Fabio-Depaoli,it ITA,MFDF,Chievo,it Serie A,20,1997,19,13,1192,0,0,0,0,4,0,0,0,0,0,0,0.3,0.3,0.6,0.02,0.05,0.07,0.02,0.07,Matches
645,Memphis Depay\Memphis-Depay,nl NED,FWMF,Lyon,fr Ligue 1,23,1994,36,28,2555,19,9,2,2,3,0,0.67,0.32,0.99,0.6,0.92,13.9,12.6,8.5,0.49,0.3,0.79,0.44,0.74,Matches
646,Mathieu Deplagne\Mathieu-Deplagne,fr FRA,DF,Troyes,fr Ligue 1,25,1991,28,28,2411,0,2,0,0,5,2,0,0.07,0.07,0,0.07,0.4,0.4,1.3,0.01,0.05,0.06,0.01,0.06,Matches
647,Laurent Depoitre\Laurent-Depoitre,be BEL,FW,Huddersfield,eng Premier League,28,1988,33,18,1820,6,1,0,0,1,0,0.3,0.05,0.35,0.3,0.35,3.8,3.8,0.4,0.19,0.02,0.21,0.19,0.21,Matches
