Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1713,Carl Medjani\Carl-Medjani,dz ALG,DF,Levante,es La Liga,30,1985,14,14,1260,1,0,0,0,1,0,0.07,0,0.07,0.07,0.07,Matches
1714,Slobodan Medojević\Slobodan-Medojevic,rs SRB,MF,Eint Frankfurt,de Bundesliga,24,1990,14,6,559,1,0,0,0,1,1,0.16,0,0.16,0.16,0.16,Matches
1715,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Getafe,es La Liga,21,1994,20,16,1483,2,1,0,0,7,0,0.12,0.06,0.18,0.12,0.18,Matches
1716,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,it Serie A,29,1985,26,19,1640,5,7,0,0,8,1,0.27,0.38,0.66,0.27,0.66,Matches
1717,Admir Mehmedi\Admir-Mehmedi,ch SUI,MF,Leverkusen,de Bundesliga,24,1991,28,14,1334,2,5,0,0,2,0,0.13,0.34,0.47,0.13,0.47,Matches
1718,Alexander Meier\Alexander-Meier,de GER,FWMF,Eint Frankfurt,de Bundesliga,32,1983,19,19,1657,12,1,1,1,1,1,0.65,0.05,0.71,0.6,0.65,Matches
1719,Soualiho Meïté\Soualiho-Meite,fr FRA,DFMF,Lille,fr Ligue 1,21,1994,3,0,50,0,0,0,0,0,0,0,0,0,0,0,Matches
1720,Yakou Méïte\Yakou-Meite,ci CIV,FWMF,Paris S-G,fr Ligue 1,19,1996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
1721,Felipe Melo\Felipe-Melo,br BRA,MF,Inter,it Serie A,32,1983,26,21,1773,1,1,0,0,7,2,0.05,0.05,0.1,0.05,0.1,Matches
1722,Pedro Mendes\Pedro-Mendes,pt POR,DF,Rennes,fr Ligue 1,24,1990,22,21,1852,0,0,0,0,5,0,0,0,0,0,0,Matches
1723,Ryan Mendes\Ryan-Mendes,cv CPV,FWMF,Lille,fr Ligue 1,25,1990,3,0,89,0,0,0,0,0,0,0,0,0,0,0,Matches
1724,Tiago Mendes\Tiago-Mendes,pt POR,MF,Atlético Madrid,es La Liga,34,1981,14,12,1054,1,2,0,0,4,0,0.09,0.17,0.26,0.09,0.26,Matches
1725,Edgar Mendez\Edgar-Mendez,es ESP,MF,Granada,es La Liga,25,1990,15,7,750,1,0,0,0,4,0,0.12,0,0.12,0.12,0.12,Matches
1726,Sergio Mendigutxia\Sergio-Mendigutxia,es ESP,FW,Sporting Gijón,es La Liga,22,1993,1,0,31,0,0,0,0,0,0,0,0,0,0,0,Matches
1727,Alexandre Mendy\Alexandre-Mendy,gw GNB,FW,Nice,fr Ligue 1,21,1994,18,3,382,1,0,0,0,0,0,0.24,0,0.24,0.24,0.24,Matches
1728,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Marseille,fr Ligue 1,21,1994,24,22,1952,1,1,0,0,7,1,0.05,0.05,0.09,0.05,0.09,Matches
1729,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Nice,fr Ligue 1,23,1992,38,38,3392,1,2,0,0,2,1,0.03,0.05,0.08,0.03,0.08,Matches
1730,Álex Menéndez\Alex-Menendez,es ESP,MFDF,Sporting Gijón,es La Liga,24,1991,21,11,1043,2,1,0,0,1,0,0.17,0.09,0.26,0.17,0.26,Matches
1731,Jérémy Ménez\Jeremy-Menez,fr FRA,FW,Milan,it Serie A,28,1987,10,2,296,2,0,1,1,1,0,0.61,0,0.61,0.3,0.3,Matches
1732,Bernard Mensah\Bernard-Mensah,gh GHA,MF,Getafe,es La Liga,20,1994,8,0,72,0,0,0,0,0,0,0,0,0,0,0,Matches
1733,Jorge Meré\Jorge-Mere,es ESP,DF,Sporting Gijón,es La Liga,18,1997,25,24,2171,0,0,0,0,6,0,0,0,0,0,0,Matches
1734,Sabin Merino\Sabin-Merino,es ESP,MFFW,Athletic Club,es La Liga,23,1992,22,13,1135,5,0,0,0,1,0,0.4,0,0.4,0.4,0.4,Matches
1735,Alexander Merkel\Alexander-Merkel,kz KAZ,MF,Udinese,it Serie A,23,1992,1,1,57,0,0,0,0,1,0,0,0,0,0,0,Matches
1736,Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,it Serie A,28,1987,33,6,1108,5,5,0,0,7,0,0.41,0.41,0.81,0.41,0.81,Matches
1737,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,eng Premier League,30,1984,24,24,2048,0,0,0,0,1,1,0,0,0,0,0,Matches
1738,Roque Mesa\Roque-Mesa,es ESP,MF,Las Palmas,es La Liga,26,1989,34,34,2813,1,2,0,0,12,0,0.03,0.06,0.1,0.03,0.1,Matches
1739,Djamel Mesbah\Djamel-Mesbah,dz ALG,DF,Sampdoria,it Serie A,30,1984,7,6,585,0,0,0,0,2,0,0,0,0,0,0,Matches
1740,Walid Mesloub\Walid-Mesloub,dz ALG,MF,Lorient,fr Ligue 1,29,1985,29,23,2120,1,4,0,0,3,0,0.04,0.17,0.21,0.04,0.21,Matches
1741,Lionel Messi\Lionel-Messi,ar ARG,FW,Barcelona,es La Liga,28,1987,33,31,2729,26,16,3,6,3,0,0.86,0.53,1.39,0.76,1.29,Matches
1742,Mexer\Mexer,mz MOZ,DF,Rennes,fr Ligue 1,26,1988,16,16,1305,0,0,0,0,4,0,0,0,0,0,0,Matches
1743,Philippe Mexès\Philippe-Mexes,fr FRA,DF,Milan,it Serie A,33,1982,5,4,401,1,0,0,0,4,0,0.22,0,0.22,0.22,0.22,Matches
1744,Max Meyer\Max-Meyer,de GER,MF,Schalke 04,de Bundesliga,19,1995,32,27,2308,5,6,0,0,4,0,0.19,0.23,0.43,0.19,0.43,Matches
1745,Omenuke Mfulu\Omenuke-Mfulu,cd COD,MFDF,Reims,fr Ligue 1,21,1994,13,2,379,0,0,0,0,3,0,0,0,0,0,0,Matches
1746,Matt Miazga\Matt-Miazga,us USA,DF,Chelsea,eng Premier League,20,1995,2,2,135,0,0,0,0,1,0,0,0,0,0,0,Matches
1747,Tom Mickel\Tom-Mickel,de GER,GK,Hamburger SV,de Bundesliga,26,1989,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
1748,Giulio Migliaccio\Giulio-Migliaccio,it ITA,MF,Atalanta,it Serie A,34,1981,18,3,537,0,0,0,0,2,1,0,0,0,0,0,Matches
1749,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,eng Premier League,27,1988,34,34,3060,0,0,0,0,2,0,0,0,0,0,0,Matches
1750,Miku\Miku,ve VEN,FWMF,Rayo Vallecano,es La Liga,29,1985,22,18,1540,9,4,0,0,4,0,0.53,0.23,0.76,0.53,0.76,Matches
1751,Sergej Milinković-Savić\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,it Serie A,20,1995,25,17,1642,1,0,0,0,6,1,0.05,0,0.05,0.05,0.05,Matches
1752,James Milner\James-Milner,eng ENG,MFFW,Liverpool,eng Premier League,29,1986,28,28,2409,5,11,1,1,10,1,0.19,0.41,0.6,0.15,0.56,Matches
1753,Alexander Milošević\Alexander-Milosevic,se SWE,DF,Hannover 96,de Bundesliga,23,1992,10,10,820,0,0,0,0,1,0,0,0,0,0,0,Matches
1754,Santi Mina\Santi-Mina,es ESP,FWMF,Valencia,es La Liga,19,1995,26,18,1572,4,1,0,0,2,0,0.23,0.06,0.29,0.23,0.29,Matches
1755,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,eng Premier League,22,1993,1,0,11,0,0,0,0,0,0,0,0,0,0,0,Matches
1756,Kevin Mirallas\Kevin-Mirallas,be BEL,MFFW,Everton,eng Premier League,27,1987,23,10,1013,4,2,0,0,1,2,0.36,0.18,0.53,0.36,0.53,Matches
1757,Miranda\Miranda,br BRA,DF,Inter,it Serie A,30,1984,32,31,2788,1,3,0,0,7,2,0.03,0.1,0.13,0.03,0.13,Matches
1758,Antonio Mirante\Antonio-Mirante,it ITA,GK,Bologna,it Serie A,32,1983,33,33,2970,0,0,0,0,2,0,0,0,0,0,0,Matches
1759,Simone Missiroli\Simone-Missiroli,it ITA,MF,Sassuolo,it Serie A,29,1986,24,22,1832,2,0,0,0,7,1,0.1,0,0.1,0.1,0.1,Matches
1760,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,eng Premier League,20,1994,34,22,2118,9,4,2,2,4,2,0.38,0.17,0.55,0.3,0.47,Matches
1761,Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,MFDF,Hertha BSC,de Bundesliga,18,1997,3,2,181,0,1,0,0,0,0,0,0.5,0.5,0,0.5,Matches
1762,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Dortmund,de Bundesliga,26,1989,31,28,2571,11,15,0,0,5,0,0.39,0.53,0.91,0.39,0.91,Matches
1763,Filip Mladenović\Filip-Mladenovic,rs SRB,MFDF,Köln,de Bundesliga,23,1991,14,10,848,0,2,0,0,1,0,0,0.21,0.21,0,0.21,Matches
1764,Anthony Modeste\Anthony-Modeste,fr FRA,FW,Köln,de Bundesliga,27,1988,34,33,2868,15,3,3,4,4,0,0.47,0.09,0.56,0.38,0.47,Matches
1765,François Modesto\Francois-Modesto,fr FRA,DFMF,Bastia,fr Ligue 1,36,1978,29,27,2422,0,0,0,0,5,0,0,0,0,0,0,Matches
1766,Luka Modrić\Luka-Modric,hr CRO,MF,Real Madrid,es La Liga,29,1985,32,31,2613,2,4,0,0,5,0,0.07,0.14,0.21,0.07,0.21,Matches
1767,Wilfried Moimbé\Wilfried-Moimbe,fr FRA,DF,Nantes,fr Ligue 1,26,1988,15,15,1322,0,1,0,0,4,0,0,0.07,0.07,0,0.07,Matches
1768,Niklas Moisander\Niklas-Moisander,fi FIN,DF,Sampdoria,it Serie A,29,1985,22,19,1779,0,0,0,0,4,1,0,0,0,0,0,Matches
1769,Sascha Mölders\Sascha-Molders,de GER,FW,Augsburg,de Bundesliga,30,1985,4,0,29,0,0,0,0,0,0,0,0,0,0,0,Matches
1770,Jorge Molina\Jorge-Molina,es ESP,FW,Betis,es La Liga,33,1982,23,10,925,1,1,0,0,4,0,0.1,0.1,0.19,0.1,0.19,Matches
1771,Cristian Molinaro\Cristian-Molinaro,it ITA,MF,Torino,it Serie A,32,1983,27,23,1960,1,1,0,0,4,1,0.05,0.05,0.09,0.05,0.09,Matches
1772,Francisco Molinero\Francisco-Molinero,es ESP,DF,Betis,es La Liga,30,1985,21,15,1189,0,1,0,0,5,0,0,0.08,0.08,0,0.08,Matches
1773,Yohan Mollo\Yohan-Mollo,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,26,1989,1,0,20,0,0,0,0,0,0,0,0,0,0,0,Matches
1774,Momo\Momo,es ESP,MF,Las Palmas,es La Liga,33,1982,23,15,1381,0,3,0,0,3,0,0,0.2,0.2,0,0.2,Matches
1775,Gaetano Monachello\Gaetano-Monachello,it ITA,FW,Atalanta,it Serie A,21,1994,10,3,360,0,0,0,0,2,0,0,0,0,0,0,Matches
1776,Kévin Monnet-Paquet\Kevin-Monnet-Paquet,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,26,1988,31,25,2273,2,2,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches
1777,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,eng Premier League,29,1986,37,36,3249,0,3,0,0,1,0,0,0.08,0.08,0,0.08,Matches
1778,Nacho Monsalve\Nacho-Monsalve,es ESP,DF,Atlético Madrid,es La Liga,21,1994,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
1779,Paco Montañés\Paco-Montanes,es ESP,MF,Espanyol,es La Liga,28,1986,7,2,278,0,0,0,0,1,0,0,0,0,0,0,Matches
1780,Jefferson Montero\Jefferson-Montero,ec ECU,MFFW,Swansea City,eng Premier League,25,1989,23,14,1355,0,2,0,0,0,0,0,0.13,0.13,0,0.13,Matches
1781,Joni Montiel\Joni-Montiel,es ESP,MF,Rayo Vallecano,es La Liga,16,1998,8,1,218,0,0,0,0,0,0,0,0,0,0,0,Matches
1782,Riccardo Montolivo\Riccardo-Montolivo,it ITA,MF,Milan,it Serie A,30,1985,31,31,2680,0,1,0,0,5,0,0,0.03,0.03,0,0.03,Matches
1783,Ángel Montoro\Angel-Montoro,es ESP,MF,Las Palmas,es La Liga,27,1988,9,5,436,0,0,0,0,2,0,0,0,0,0,0,Matches
1784,Martín Montoya\Martin-Montoya,es ESP,DF,Inter,it Serie A,24,1991,3,3,255,0,0,0,0,0,0,0,0,0,0,0,Matches
1785,Martín Montoya\Martin-Montoya,es ESP,DF,Betis,es La Liga,24,1991,13,13,1165,0,1,0,0,4,0,0,0.08,0.08,0,0.08,Matches
1786,Alfredo Morales\Alfredo-Morales,us USA,MF,Ingolstadt 04,de Bundesliga,25,1990,24,18,1665,1,2,0,0,7,0,0.05,0.11,0.16,0.05,0.16,Matches
1787,Maximiliano Moralez\Maximiliano-Moralez,ar ARG,FW,Atalanta,it Serie A,28,1987,17,16,1355,1,4,0,0,2,0,0.07,0.27,0.33,0.07,0.33,Matches
1788,Vangelis Moras\Vangelis-Moras,gr GRE,DF,Hellas Verona,it Serie A,33,1981,31,30,2750,1,1,0,0,5,1,0.03,0.03,0.07,0.03,0.07,Matches
1789,Álvaro Morata\Alvaro-Morata,es ESP,FW,Juventus,it Serie A,22,1992,34,16,1441,7,7,1,1,6,1,0.44,0.44,0.87,0.37,0.81,Matches
1790,Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,de Bundesliga,25,1989,11,3,397,1,0,0,0,0,0,0.23,0,0.23,0.23,0.23,Matches
1791,Steven Moreira\Steven-Moreira,fr FRA,MFDF,Rennes,fr Ligue 1,20,1994,16,14,1226,0,0,0,0,2,0,0,0,0,0,0,Matches
1792,Jérémy Morel\Jeremy-Morel,mg MAD,DF,Lyon,fr Ligue 1,31,1984,31,27,2510,0,1,0,0,3,0,0,0.04,0.04,0,0.04,Matches
1793,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,eng Premier League,23,1992,32,28,2548,1,4,0,0,3,0,0.04,0.14,0.18,0.04,0.18,Matches
1794,Gerard Moreno\Gerard-Moreno,es ESP,FWMF,Espanyol,es La Liga,23,1992,32,19,1914,7,0,1,1,4,1,0.33,0,0.33,0.28,0.28,Matches
1795,Emiliano Moretti\Emiliano-Moretti,it ITA,DF,Torino,it Serie A,34,1981,35,35,3150,1,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches
1796,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,eng Premier League,31,1984,38,38,3420,2,0,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
1797,Michel Morganella\Michel-Morganella,ch SUI,MFDF,Palermo,it Serie A,26,1989,14,11,1024,0,1,0,0,4,1,0,0.09,0.09,0,0.09,Matches
1798,Christoph Moritz\Christoph-Moritz,de GER,MF,Mainz 05,de Bundesliga,25,1990,8,3,248,0,0,0,0,0,0,0,0,0,0,0,Matches
1799,Archimede Morleo\Archimede-Morleo,it ITA,DF,Bologna,it Serie A,31,1983,5,5,397,0,0,0,0,0,0,0,0,0,0,0,Matches
1800,James Morrison\James-Morrison,sco SCO,MF,West Brom,eng Premier League,29,1986,18,17,1338,3,3,0,1,3,0,0.2,0.2,0.4,0.2,0.4,Matches
1801,Ravel Morrison\Ravel-Morrison,eng ENG,MF,Lazio,it Serie A,22,1993,4,0,63,0,0,0,0,0,0,0,0,0,0,0,Matches
1802,Victor Moses\Victor-Moses,ng NGA,MFFW,West Ham,eng Premier League,24,1990,21,13,979,1,2,0,0,0,0,0.09,0.18,0.28,0.09,0.28,Matches
1803,Pedro Mosquera\Pedro-Mosquera,es ESP,MF,La Coruña,es La Liga,27,1988,37,37,3284,0,2,0,0,10,0,0,0.05,0.05,0,0.05,Matches
1804,Mehdi Mostefa\Mehdi-Mostefa,dz ALG,MF,Bastia,fr Ligue 1,31,1983,25,20,1811,0,0,0,0,11,0,0,0,0,0,0,Matches
1805,Mehdi Mostefa\Mehdi-Mostefa,dz ALG,MF,Lorient,fr Ligue 1,31,1983,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
1806,Thiago Motta\Thiago-Motta,it ITA,MF,Paris S-G,fr Ligue 1,32,1982,32,26,2343,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
1807,François Moubandje\Francois-Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,25,1990,23,20,1875,0,0,0,0,5,1,0,0,0,0,0,Matches
1808,Benjamin Moukandjo\Benjamin-Moukandjo,cm CMR,FW,Lorient,fr Ligue 1,26,1988,31,26,2225,13,1,5,5,3,0,0.53,0.04,0.57,0.32,0.36,Matches
1809,Steve Mounié\Steve-Mounie,bj BEN,FW,Montpellier,fr Ligue 1,20,1994,2,0,39,0,0,0,0,0,0,0,0,0,0,0,Matches
1810,Anthony Mounier\Anthony-Mounier,fr FRA,FWMF,Bologna,it Serie A,27,1987,30,24,1929,4,2,0,0,6,0,0.19,0.09,0.28,0.19,0.28,Matches
1811,Anthony Mounier\Anthony-Mounier,fr FRA,MF,Montpellier,fr Ligue 1,27,1987,3,3,270,0,0,0,0,0,0,0,0,0,0,0,Matches
1812,Lucas Moura\Lucas-Moura,br BRA,FWMF,Paris S-G,fr Ligue 1,22,1992,36,26,2323,9,4,1,1,3,0,0.35,0.15,0.5,0.31,0.46,Matches
1813,João Moutinho\Joao-Moutinho,pt POR,MF,Monaco,fr Ligue 1,28,1986,26,24,2123,1,2,0,0,3,0,0.04,0.08,0.13,0.04,0.13,Matches
1814,Nicolai Müller\Nicolai-Muller,de GER,MF,Hamburger SV,de Bundesliga,27,1987,29,27,2147,9,5,0,0,6,0,0.38,0.21,0.59,0.38,0.59,Matches
1815,Thomas Müller\Thomas-Muller,de GER,MFFW,Bayern Munich,de Bundesliga,25,1989,31,26,2341,20,5,5,6,4,0,0.77,0.19,0.96,0.58,0.77,Matches
1816,Maurice Multhaup\Maurice-Multhaup,de GER,MF,Ingolstadt 04,de Bundesliga,18,1996,4,0,88,0,0,0,0,0,0,0,0,0,0,0,Matches
1817,Rémi Mulumba\Remi-Mulumba,cd COD,MF,Lorient,fr Ligue 1,22,1992,6,1,154,0,0,0,0,1,0,0,0,0,0,0,Matches
1818,Youssouf Mulumbu\Youssouf-Mulumbu,cd COD,MF,Norwich City,eng Premier League,28,1987,7,5,368,0,0,0,0,1,0,0,0,0,0,0,Matches
1819,Iker Muniain\Iker-Muniain,es ESP,MF,Athletic Club,es La Liga,22,1992,20,13,1010,2,0,0,0,3,0,0.18,0,0.18,0.18,0.18,Matches
1820,Marc Muniesa\Marc-Muniesa,es ESP,DF,Stoke City,eng Premier League,23,1992,15,12,1114,0,0,0,0,2,0,0,0,0,0,0,Matches
1821,Juan Muñiz\Juan-Muniz,es ESP,MF,Sporting Gijón,es La Liga,23,1992,4,0,64,0,0,0,0,1,0,0,0,0,0,0,Matches
1822,Ezequiel Muñoz\Ezequiel-Munoz,ar ARG,DF,Genoa,it Serie A,24,1990,18,17,1404,0,0,0,0,7,0,0,0,0,0,0,Matches
1823,Juan Muñoz\Juan-Munoz,es ESP,MFFW,Sevilla,es La Liga,19,1995,8,3,305,1,0,0,0,0,0,0.3,0,0.3,0.3,0.3,Matches
1824,Luis Muriel\Luis-Muriel,co COL,FW,Sampdoria,it Serie A,24,1991,32,19,1692,6,5,0,0,3,0,0.32,0.27,0.59,0.32,0.59,Matches
1825,Jeison Murillo\Jeison-Murillo,co COL,DF,Inter,it Serie A,23,1992,34,32,2843,2,1,0,0,6,3,0.06,0.03,0.09,0.06,0.09,Matches
1826,Glenn Murray\Glenn-Murray,eng ENG,FW,Crystal Palace,eng Premier League,31,1983,2,2,126,0,0,0,0,0,0,0,0,0,0,0,Matches
1827,Glenn Murray\Glenn-Murray,eng ENG,FW,Bournemouth,eng Premier League,31,1983,19,6,676,3,0,0,1,2,0,0.4,0,0.4,0.4,0.4,Matches
1828,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Villarreal,es La Liga,24,1990,13,12,1006,1,0,0,0,1,0,0.09,0,0.09,0.09,0.09,Matches
1829,Yrondu Musavu-King\Yrondu-Musavu-King,ga GAB,DF,Lorient,fr Ligue 1,23,1992,3,2,187,0,0,0,0,0,0,0,0,0,0,0,Matches
1830,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,MF,Betis,es La Liga,18,1996,16,13,1225,1,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,Matches
1831,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Valencia,es La Liga,23,1992,30,30,2680,2,0,0,0,13,0,0.07,0,0.07,0.07,0.07,Matches
1832,Jordon Mutch\Jordon-Mutch,eng ENG,MF,Crystal Palace,eng Premier League,23,1991,20,7,803,0,0,0,0,0,0,0,0,0,0,0,Matches
1833,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FW,Mainz 05,de Bundesliga,23,1992,20,18,1487,7,2,0,0,2,0,0.42,0.12,0.54,0.42,0.54,Matches
1834,Arnold Mvuemba\Arnold-Mvuemba,cd COD,MF,Lyon,fr Ligue 1,30,1985,6,3,291,0,0,0,0,0,0,0,0,0,0,0,Matches
1835,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,eng Premier League,32,1982,23,23,2070,0,0,0,0,2,0,0,0,0,0,0,Matches
1836,Alfred N'Diaye\Alfred-NDiaye,sn SEN,MF,Betis,es La Liga,25,1990,34,34,3003,2,0,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
1837,Mahamadou N'Diaye\Mahamadou-NDiaye,ml MLI,DF,Troyes,fr Ligue 1,25,1990,1,0,13,0,0,0,0,0,0,0,0,0,0,0,Matches
1838,Mamadou N'Diaye\Mamadou-NDiaye,sn SEN,DF,Montpellier,fr Ligue 1,20,1995,8,1,144,0,1,0,0,0,0,0,0.62,0.62,0,0.62,Matches
1839,Cheikh N'Doye\Cheikh-NDoye,sn SEN,MF,Angers,fr Ligue 1,29,1986,32,32,2775,9,0,0,0,5,2,0.29,0,0.29,0.29,0.29,Matches
1840,Dame N'Doye\Dame-NDoye,sn SEN,MFFW,Sunderland,eng Premier League,30,1985,11,5,572,1,0,0,0,2,0,0.16,0,0.16,0.16,0.16,Matches
1841,David N'Gog\David-NGog,fr FRA,FW,Reims,fr Ligue 1,26,1989,16,11,853,3,0,0,1,1,0,0.32,0,0.32,0.32,0.32,Matches
1842,Clinton N'Jie\Clinton-NJie,cm CMR,FWMF,Tottenham,eng Premier League,21,1993,8,0,192,0,1,0,0,0,0,0,0.47,0.47,0,0.47,Matches
1843,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Marseille,fr Ligue 1,20,1995,28,22,2075,5,3,0,0,0,0,0.22,0.13,0.35,0.22,0.35,Matches
1844,Charles N'Zogbia\Charles-NZogbia,fr FRA,DFFW,Aston Villa,eng Premier League,29,1986,2,0,43,0,0,0,0,0,0,0,0,0,0,0,Matches
1845,Nacho\Nacho,es ESP,DF,Real Madrid,es La Liga,25,1990,16,12,1160,0,0,0,0,5,0,0,0,0,0,0,Matches
1846,Nacho\Nacho,es ESP,DF,Rayo Vallecano,es La Liga,26,1989,22,22,1700,0,0,0,0,7,0,0,0,0,0,0,Matches
1847,Kazuki Nagasawa\Kazuki-Nagasawa,jp JPN,MF,Köln,de Bundesliga,23,1991,1,1,45,0,0,0,0,0,0,0,0,0,0,0,Matches
1848,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,Inter,it Serie A,28,1986,22,19,1651,0,0,0,0,5,2,0,0,0,0,0,Matches
1849,Matías Nahuel\Matias-Nahuel,es ESP,MFFW,Villarreal,es La Liga,18,1996,20,11,1001,0,1,0,0,4,0,0,0.09,0.09,0,0.09,Matches
1850,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Roma,it Serie A,27,1988,35,33,2936,6,1,0,0,11,1,0.18,0.03,0.21,0.18,0.21,Matches
1851,Steven Naismith\Steven-Naismith,sco SCO,MF,Norwich City,eng Premier League,28,1986,13,11,872,1,1,0,0,2,0,0.1,0.1,0.21,0.1,0.21,Matches
1852,Steven Naismith\Steven-Naismith,sco SCO,MF,Everton,eng Premier League,28,1986,10,4,453,3,1,0,0,1,0,0.6,0.2,0.79,0.6,0.79,Matches
1853,Naldo\Naldo,br BRA,DF,Wolfsburg,de Bundesliga,32,1982,29,29,2595,0,1,0,0,2,0,0,0.03,0.03,0,0.03,Matches
1854,Lenny Nangis\Lenny-Nangis,fr FRA,FWMF,Caen,fr Ligue 1,21,1994,3,3,173,0,0,0,0,1,0,0,0,0,0,0,Matches
1855,Lenny Nangis\Lenny-Nangis,fr FRA,FW,Lille,fr Ligue 1,21,1994,11,3,330,0,2,0,0,2,0,0,0.55,0.55,0,0.55,Matches
1856,Paul Nardi\Paul-Nardi,fr FRA,GK,Monaco,fr Ligue 1,21,1994,2,2,180,0,0,0,0,0,0,0,0,0,0,0,Matches
1857,Samir Nasri\Samir-Nasri,fr FRA,MFFW,Manchester City,eng Premier League,28,1987,12,4,541,2,2,0,0,3,0,0.33,0.33,0.67,0.33,0.67,Matches
1858,Matija Nastasić\Matija-Nastasic,rs SRB,DF,Schalke 04,de Bundesliga,22,1993,1,1,16,0,0,0,0,0,0,0,0,0,0,0,Matches
1859,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,eng Premier League,26,1988,27,19,1769,0,3,0,0,2,1,0,0.15,0.15,0,0.15,Matches
1860,David Navarro\David-Navarro,es ESP,DF,Levante,es La Liga,35,1980,20,20,1678,0,0,0,0,4,1,0,0,0,0,0,Matches
1861,Fernando Navarro\Fernando-Navarro,es ESP,DF,La Coruña,es La Liga,33,1982,35,35,2945,0,2,0,0,5,0,0,0.06,0.06,0,0.06,Matches
1862,Jesús Navas\Jesus-Navas,es ESP,MF,Manchester City,eng Premier League,29,1985,34,24,2282,0,7,0,0,1,0,0,0.28,0.28,0,0.28,Matches
1863,Keylor Navas\Keylor-Navas,cr CRC,GK,Real Madrid,es La Liga,28,1986,34,34,3060,0,0,0,0,0,0,0,0,0,0,0,Matches
1864,Dani Ndi\Dani-Ndi,cm CMR,MF,Sporting Gijón,es La Liga,19,1995,15,10,745,1,0,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
1865,Aly Ndom\Aly-Ndom,fr FRA,MF,Reims,fr Ligue 1,19,1996,8,4,347,0,0,0,0,0,0,0,0,0,0,0,Matches
1866,Álvaro Negredo\Alvaro-Negredo,es ESP,FW,Valencia,es La Liga,29,1985,25,12,1163,5,2,0,0,0,0,0.39,0.15,0.54,0.39,0.54,Matches
1867,Neto\Neto,br BRA,GK,Juventus,it Serie A,26,1989,3,3,270,0,0,0,0,0,0,0,0,0,0,0,Matches
1868,Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,de Bundesliga,29,1986,34,34,3020,0,0,0,0,0,0,0,0,0,0,0,Matches
1869,Roman Neustädter\Roman-Neustadter,ru RUS,DF,Schalke 04,de Bundesliga,27,1988,30,26,2391,0,1,0,0,4,0,0,0.04,0.04,0,0.04,Matches
1870,Neymar\Neymar,br BRA,FW,Barcelona,es La Liga,23,1992,34,34,3055,24,12,5,7,6,0,0.71,0.35,1.06,0.56,0.91,Matches
1871,Axel Ngando\Axel-Ngando,fr FRA,MF,Bastia,fr Ligue 1,22,1993,22,15,1297,2,1,0,0,3,0,0.14,0.07,0.21,0.14,0.21,Matches
1872,Anele Ngcongca\Anele-Ngcongca,za RSA,DF,Troyes,fr Ligue 1,27,1987,20,18,1697,0,0,0,0,2,0,0,0,0,0,0,Matches
