Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2424,Lars Stindl\Lars-Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,27,1988,30,29,2589,11,3,0,1,8,0,0.38,0.1,0.49,0.38,0.49,Matches
2425,Valentin Stocker\Valentin-Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,27,1989,17,14,1157,4,1,0,0,1,1,0.31,0.08,0.39,0.31,0.39,Matches
2426,Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,it Serie A,25,1991,27,17,1567,3,2,0,0,3,0,0.17,0.11,0.29,0.17,0.29,Matches
2427,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,22,1994,27,23,2014,0,0,0,0,1,0,0,0,0,0,0,Matches
2428,Marco Storari\Marco-Storari,it ITA,GK,Cagliari,it Serie A,39,1977,15,15,1256,0,0,0,0,1,1,0,0,0,0,0,Matches
2429,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,21,1995,21,20,1845,0,0,0,0,1,0,0,0,0,0,0,Matches
2430,Ivan Strinić\Ivan-Strinic,hr CRO,DF,Napoli,it Serie A,29,1987,12,12,1033,0,2,0,0,3,0,0,0.17,0.17,0,0.17,Matches
2431,Tobias Strobl\Tobias-Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,26,1990,23,18,1565,0,1,0,0,7,2,0,0.06,0.06,0,0.06,Matches
2432,Dominik Stroh-Engel\Dominik-Stroh-Engel,de GER,FW,Darmstadt 98,de Bundesliga,30,1985,4,0,46,0,0,0,0,0,0,0,0,0,0,0,Matches
2433,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,it Serie A,26,1990,33,31,2788,4,7,0,0,6,0,0.13,0.23,0.36,0.13,0.36,Matches
2434,Cristhian Stuani\Cristhian-Stuani,uy URU,FWMF,Middlesbrough,eng Premier League,29,1986,23,16,1354,4,0,0,0,4,0,0.27,0,0.27,0.27,0.27,Matches
2435,Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Juventus,it Serie A,23,1993,21,12,1038,0,1,0,0,5,0,0,0.09,0.09,0,0.09,Matches
2436,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,eng Premier League,26,1989,20,7,775,3,1,0,0,1,0,0.35,0.12,0.46,0.35,0.46,Matches
2437,Denis Suárez\Denis-Suarez,es ESP,MF,Barcelona,es La Liga,22,1994,26,12,1197,1,3,0,0,1,0,0.08,0.23,0.3,0.08,0.3,Matches
2438,Leonardo Suárez\Leonardo-Suarez,ar ARG,FWMF,Villarreal,es La Liga,20,1996,3,0,21,0,0,0,0,0,0,0,0,0,0,0,Matches
2439,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,29,1987,35,34,2853,28,13,0,0,8,0,0.88,0.41,1.29,0.88,1.29,Matches
2440,Mario Suárez\Mario-Suarez,es ESP,MF,Valencia,es La Liga,29,1987,21,17,1494,3,0,0,0,3,0,0.18,0,0.18,0.18,0.18,Matches
2441,Danijel Subašić\Danijel-Subasic,hr CRO,GK,Monaco,fr Ligue 1,31,1984,36,36,3240,0,0,0,0,1,0,0,0,0,0,0,Matches
2442,Neven Subotić\Neven-Subotic,rs SRB,DF,Köln,de Bundesliga,27,1988,12,9,890,0,0,0,0,1,0,0,0,0,0,0,Matches
2443,Isaac Success\Isaac-Success,ng NGA,MF,Watford,eng Premier League,20,1996,19,2,519,1,1,0,0,2,0,0.17,0.17,0.35,0.17,0.35,Matches
2444,Niklas Süle\Niklas-Sule,de GER,DF,Hoffenheim,de Bundesliga,20,1995,33,33,2885,2,2,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches
2445,Ćazim Suljić\Cazim-Suljic,ba BIH,FW,Crotone,it Serie A,19,1996,2,0,13,0,0,0,0,0,0,0,0,0,0,0,Matches
2446,Aytaç Sulu\Aytac-Sulu,tr TUR,DF,Darmstadt 98,de Bundesliga,30,1985,27,27,2430,2,0,0,0,7,0,0.07,0,0.07,0.07,0.07,Matches
2447,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,eng Premier League,27,1989,23,13,1291,0,1,0,0,3,0,0,0.07,0.07,0,0.07,Matches
2448,Toni Šunjić\Toni-Sunjic,ba BIH,DF,Palermo,it Serie A,27,1988,7,2,246,0,0,0,0,1,0,0,0,0,0,0,Matches
2449,Gilles Sunu\Gilles-Sunu,tg TOG,FW,Angers,fr Ligue 1,25,1991,23,8,814,0,0,0,0,1,0,0,0,0,0,0,Matches
2450,Stoppila Sunzu\Stoppila-Sunzu,zm ZAM,DF,Lille,fr Ligue 1,27,1989,4,1,198,0,0,0,0,0,0,0,0,0,0,0,Matches
2451,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,eng Premier League,29,1986,22,21,1801,0,1,0,0,2,2,0,0.05,0.05,0,0.05,Matches
2452,Markel Susaeta\Markel-Susaeta,es ESP,MF,Athletic Club,es La Liga,28,1987,26,11,1157,1,2,0,0,4,0,0.08,0.16,0.23,0.08,0.23,Matches
2453,Suso\Suso,es ESP,FW,Milan,it Serie A,22,1993,34,33,2812,7,9,0,1,5,0,0.22,0.29,0.51,0.22,0.51,Matches
2454,Markus Suttner\Markus-Suttner,at AUT,MFDF,Ingolstadt 04,de Bundesliga,29,1987,31,31,2732,4,5,0,0,10,0,0.13,0.16,0.3,0.13,0.3,Matches
2455,Seydou Sy\Seydou-Sy,sn SEN,GK,Monaco,fr Ligue 1,20,1995,1,1,45,0,0,0,0,0,0,0,0,0,0,0,Matches
2456,Issiaga Sylla\Issiaga-Sylla,gn GUI,MFDF,Toulouse,fr Ligue 1,22,1994,27,21,1674,1,1,0,0,6,0,0.05,0.05,0.11,0.05,0.11,Matches
2457,Yacouba Sylla\Yacouba-Sylla,ml MLI,MF,Montpellier,fr Ligue 1,25,1990,19,13,1076,1,0,0,0,4,0,0.08,0,0.08,0.08,0.08,Matches
2458,Ádám Szalai\Adam-Szalai,hu HUN,FWMF,Hoffenheim,de Bundesliga,28,1987,22,7,782,8,1,0,0,2,0,0.92,0.12,1.04,0.92,1.04,Matches
2459,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,Roma,it Serie A,26,1990,38,38,3420,0,0,0,0,0,0,0,0,0,0,0,Matches
2460,Alexander Søderlund\Alexander-Soderlund,no NOR,FW,Saint-Étienne,fr Ligue 1,28,1987,17,8,903,1,1,0,0,2,0,0.1,0.1,0.2,0.1,0.2,Matches
2461,Frederik Sørensen\Frederik-Sorensen,dk DEN,DF,Köln,de Bundesliga,24,1992,31,30,2679,0,2,0,0,5,0,0,0.07,0.07,0,0.07,Matches
2462,Adel Taarabt\Adel-Taarabt,ma MAR,FW,Genoa,it Serie A,27,1989,6,1,213,0,3,0,0,0,0,0,1.27,1.27,0,1.27,Matches
2463,Franck Tabanou\Franck-Tabanou,fr FRA,DF,Granada,es La Liga,27,1989,6,6,363,0,0,0,0,3,0,0,0,0,0,0,Matches
2464,Panagiotis Tachtsidis\Panagiotis-Tachtsidis,gr GRE,MF,Cagliari,it Serie A,25,1991,26,24,2138,0,4,0,0,5,0,0,0.17,0.17,0,0.17,Matches
2465,Dušan Tadić\Dusan-Tadic,rs SRB,FWMF,Southampton,eng Premier League,27,1988,33,30,2411,3,5,1,2,4,0,0.11,0.19,0.3,0.07,0.26,Matches
2466,Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,de Bundesliga,20,1996,19,16,1640,1,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,Matches
2467,Mehdi Tahrat\Mehdi-Tahrat,dz ALG,MF,Angers,fr Ligue 1,26,1990,7,3,297,0,0,0,0,2,0,0,0,0,0,0,Matches
2468,Saphir Taïder\Saphir-Taider,dz ALG,MF,Bologna,it Serie A,24,1992,24,22,1900,3,0,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
2469,Flavien Tait\Flavien-Tait,fr FRA,FWMF,Angers,fr Ligue 1,23,1993,11,5,438,2,2,0,0,1,0,0.41,0.41,0.82,0.41,0.82,Matches
2470,Tana\Tana,es ESP,MFFW,Las Palmas,es La Liga,25,1990,32,25,2210,4,4,0,0,4,0,0.16,0.16,0.33,0.16,0.33,Matches
2471,Oussama Tannane\Oussama-Tannane,ma MAR,FWMF,Saint-Étienne,fr Ligue 1,22,1994,17,14,1279,1,1,0,0,3,2,0.07,0.07,0.14,0.07,0.14,Matches
2472,Shani Tarashaj\Shani-Tarashaj,ch SUI,MF,Eint Frankfurt,de Bundesliga,21,1995,13,1,333,1,0,0,0,1,0,0.27,0,0.27,0.27,0.27,Matches
2473,Matt Targett\Matt-Targett,eng ENG,DF,Southampton,eng Premier League,20,1995,5,5,373,0,0,0,0,0,0,0,0,0,0,0,Matches
2474,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,23,1992,19,4,568,0,0,0,0,1,0,0,0,0,0,0,Matches
2475,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Fiorentina,it Serie A,30,1986,35,35,3099,0,0,0,0,0,0,0,0,0,0,0,Matches
2476,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,27,1988,35,31,2760,9,3,2,2,3,0,0.29,0.1,0.39,0.23,0.33,Matches
2477,Taleb Tawatha\Taleb-Tawatha,il ISR,MF,Eint Frankfurt,de Bundesliga,24,1992,14,8,693,0,0,0,0,0,0,0,0,0,0,0,Matches
2478,Neil Taylor\Neil-Taylor,wal WAL,DF,Swansea City,eng Premier League,27,1989,11,11,920,0,0,0,0,1,0,0,0,0,0,0,Matches
2479,Georg Teigl\Georg-Teigl,at AUT,MF,Augsburg,de Bundesliga,25,1991,18,4,667,0,1,0,0,1,0,0,0.13,0.13,0,0.13,Matches
2480,Álvaro Tejero\Alvaro-Tejero,es ESP,DF,Real Madrid,es La Liga,20,1996,1,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches
2481,Bernard Tekpetey\Bernard-Tekpetey,gh GHA,MF,Schalke 04,de Bundesliga,18,1997,2,0,5,0,0,0,0,1,0,0,0,0,0,0,Matches
2482,Jordan Tell\Jordan-Tell,fr FRA,FW,Caen,fr Ligue 1,19,1997,5,0,61,0,0,0,0,0,0,0,0,0,0,0,Matches
2483,Andrés Tello\Andres-Tello,co COL,MF,Empoli,it Serie A,19,1996,18,8,824,0,0,0,0,6,0,0,0,0,0,0,Matches
2484,Cristian Tello\Cristian-Tello,es ESP,MF,Fiorentina,it Serie A,24,1991,36,22,2071,4,4,0,0,1,0,0.17,0.17,0.35,0.17,0.35,Matches
2485,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,es La Liga,24,1992,36,36,3240,0,0,0,0,1,0,0,0,0,0,0,Matches
2486,Emanuele Terranova\Emanuele-Terranova,it ITA,DF,Sassuolo,it Serie A,29,1987,3,2,196,0,0,0,0,0,0,0,0,0,0,0,Matches
2487,Marco Terrazzino\Marco-Terrazzino,de GER,MFFW,Hoffenheim,de Bundesliga,25,1991,9,4,364,1,2,0,0,0,0,0.25,0.49,0.74,0.25,0.74,Matches
2488,Martin Terrier\Martin-Terrier,fr FRA,MF,Lille,fr Ligue 1,19,1997,11,1,256,1,0,0,0,0,0,0.35,0,0.35,0.35,0.35,Matches
2489,John Terry\John-Terry,eng ENG,DF,Chelsea,eng Premier League,35,1980,9,6,496,1,0,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
2490,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,23,1993,38,36,2956,15,9,1,1,2,0,0.46,0.27,0.73,0.43,0.7,Matches
2491,Alexis Thébaux\Alexis-Thebaux,fr FRA,GK,Bastia,fr Ligue 1,31,1985,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
2492,Kévin Théophile-Catherine\Kevin-Theophile-Catherine,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1989,31,30,2730,0,2,0,0,3,0,0,0.07,0.07,0,0.07,Matches
2493,Cyril Théréau\Cyril-Thereau,fr FRA,FW,Udinese,it Serie A,33,1983,33,31,2483,12,1,1,2,3,0,0.43,0.04,0.47,0.4,0.43,Matches
2494,Vincent Thill\Vincent-Thill,lu LUX,MF,Metz,fr Ligue 1,16,2000,1,0,9,0,0,0,0,0,0,0,0,0,0,0,Matches
2495,Romain Thomas\Romain-Thomas,fr FRA,DF,Angers,fr Ligue 1,28,1988,36,36,3208,1,0,0,0,5,1,0.03,0,0.03,0.03,0.03,Matches
2496,Adrien Thomasson\Adrien-Thomasson,fr FRA,MF,Nantes,fr Ligue 1,22,1993,29,21,1935,2,2,0,0,5,1,0.09,0.09,0.19,0.09,0.19,Matches
2497,Nicolaj Thomsen\Nicolaj-Thomsen,dk DEN,MFFW,Nantes,fr Ligue 1,23,1993,13,9,744,1,0,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
2498,Lennart Thy\Lennart-Thy,de GER,FW,Werder Bremen,de Bundesliga,24,1992,6,0,90,1,0,0,0,0,0,1,0,1,1,1,Matches
2499,Fausto Tienza\Fausto-Tienza,es ESP,MF,Osasuna,es La Liga,26,1990,19,16,1219,0,0,0,0,8,0,0,0,0,0,0,Matches
2500,David Timor\David-Timor,es ESP,MF,Leganés,es La Liga,26,1989,24,22,1868,2,1,0,0,7,0,0.1,0.05,0.14,0.1,0.14,Matches
2501,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Ingolstadt 04,de Bundesliga,23,1993,28,27,2388,0,1,0,0,9,0,0,0.04,0.04,0,0.04,Matches
2502,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Monaco,fr Ligue 1,23,1993,1,1,90,0,0,0,0,1,0,0,0,0,0,0,Matches
2503,Tito\Tito,es ESP,DFMF,Leganés,es La Liga,31,1985,11,10,875,0,2,0,0,3,0,0,0.21,0.21,0,0.21,Matches
2504,Tito\Tito,es ESP,DF,Granada,es La Liga,31,1985,12,11,995,0,0,0,0,1,0,0,0,0,0,0,Matches
2505,Ola Toivonen\Ola-Toivonen,se SWE,MFFW,Toulouse,fr Ligue 1,30,1986,35,19,1805,7,2,0,0,9,0,0.35,0.1,0.45,0.35,0.45,Matches
2506,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Angers,fr Ligue 1,23,1992,31,29,2428,7,4,0,0,0,0,0.26,0.15,0.41,0.26,0.41,Matches
2507,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Lyon,fr Ligue 1,21,1994,31,29,2573,8,5,0,0,1,1,0.28,0.17,0.45,0.28,0.45,Matches
2508,Jeremy Toljan\Jeremy-Toljan,de GER,MF,Hoffenheim,de Bundesliga,21,1994,20,14,1318,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches
2509,Rafael Tolói\Rafael-Toloi,br BRA,DF,Atalanta,it Serie A,25,1990,32,31,2719,0,0,0,0,7,0,0,0,0,0,0,Matches
2510,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,27,1989,24,23,1974,3,0,0,0,4,0,0.14,0,0.14,0.14,0.14,Matches
2511,Nenad Tomović\Nenad-Tomovic,rs SRB,DF,Fiorentina,it Serie A,28,1987,25,21,1815,0,1,0,0,12,0,0,0.05,0.05,0,0.05,Matches
2512,Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Napoli,it Serie A,26,1990,3,3,270,2,0,0,0,2,0,0.67,0,0.67,0.67,0.67,Matches
2513,Aleksandar Tonev\Aleksandar-Tonev,bg BUL,FWMF,Crotone,it Serie A,26,1990,13,9,743,1,0,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
2514,Ömer Toprak\Omer-Toprak,tr TUR,DF,Leverkusen,de Bundesliga,27,1989,25,25,2098,1,0,0,1,6,0,0.04,0,0.04,0.04,0.04,Matches
2515,Gaizka Toquero\Gaizka-Toquero,es ESP,MFFW,Alavés,es La Liga,31,1984,23,15,1221,1,2,0,0,4,0,0.07,0.15,0.22,0.07,0.22,Matches
2516,Jon Toral\Jon-Toral,es ESP,MF,Granada,es La Liga,21,1995,5,4,263,0,0,0,0,2,0,0,0,0,0,0,Matches
2517,Gökhan Töre\Gokhan-Tore,tr TUR,MFFW,West Ham,eng Premier League,24,1992,5,3,240,0,1,0,0,0,0,0,0.37,0.37,0,0.37,Matches
2518,Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,Bologna,it Serie A,31,1985,28,23,1939,1,0,0,0,5,1,0.05,0,0.05,0.05,0.05,Matches
2519,Lucas Torreira\Lucas-Torreira,uy URU,MF,Sampdoria,it Serie A,20,1996,35,35,3044,0,1,0,0,7,0,0,0.03,0.03,0,0.03,Matches
2520,Marc Torrejón\Marc-Torrejon,es ESP,DF,Freiburg,de Bundesliga,30,1986,12,10,932,0,0,0,0,1,0,0,0,0,0,0,Matches
2521,Daniel Torres\Daniel-Torres,co COL,MF,Alavés,es La Liga,26,1989,21,17,1441,0,1,0,0,7,0,0,0.06,0.06,0,0.06,Matches
2522,Fernando Torres\Fernando-Torres,es ESP,FW,Atlético Madrid,es La Liga,32,1984,31,13,1428,8,5,1,2,2,0,0.5,0.32,0.82,0.44,0.76,Matches
2523,Miguel Torres\Miguel-Torres,es ESP,DF,Málaga,es La Liga,30,1986,22,18,1565,0,0,0,0,4,0,0,0,0,0,0,Matches
2524,Roberto Torres\Roberto-Torres,es ESP,MF,Osasuna,es La Liga,27,1989,32,26,2309,7,4,3,5,7,0,0.27,0.16,0.43,0.16,0.31,Matches
2525,Xavi Torres\Xavi-Torres,es ESP,MF,Sporting Gijón,es La Liga,29,1986,17,8,870,0,0,0,0,6,0,0,0,0,0,0,Matches
2526,Jordan Torunarigha\Jordan-Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,18,1997,8,5,484,1,0,0,0,1,0,0.19,0,0.19,0.19,0.19,Matches
2527,Alin Toșca\Alin-Tosca,ro ROU,DF,Betis,es La Liga,24,1992,17,17,1500,0,0,0,0,2,0,0,0,0,0,0,Matches
2528,Francesco Totti\Francesco-Totti,it ITA,MF,Roma,it Serie A,39,1976,18,1,379,2,3,2,2,1,0,0.47,0.71,1.19,0,0.71,Matches
2529,Jérémy Toulalan\Jeremy-Toulalan,fr FRA,MF,Bordeaux,fr Ligue 1,32,1983,30,30,2601,0,0,0,0,5,0,0,0,0,0,0,Matches
2530,Mamadou Tounkara\Mamadou-Tounkara,sn SEN,FW,Lazio,it Serie A,20,1996,1,0,5,0,0,0,0,0,0,0,0,0,0,0,Matches
2531,Abdoulaye Touré\Abdoulaye-Toure,fr FRA,MF,Nantes,fr Ligue 1,22,1994,12,3,377,0,0,0,0,1,0,0,0,0,0,0,Matches
2532,Almamy Touré\Almamy-Toure,ml MLI,DF,Monaco,fr Ligue 1,20,1996,15,12,1084,0,4,0,0,0,0,0,0.33,0.33,0,0.33,Matches
2533,Thomas Touré\Thomas-Toure,ci CIV,MF,Bordeaux,fr Ligue 1,22,1993,6,5,366,0,1,0,0,2,0,0,0.25,0.25,0,0.25,Matches
2534,Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,eng Premier League,33,1983,25,22,1941,5,0,2,2,4,0,0.23,0,0.23,0.14,0.14,Matches
2535,Zargo Touré\Zargo-Toure,sn SEN,DF,Lorient,fr Ligue 1,26,1989,23,21,1885,1,0,0,0,5,1,0.05,0,0.05,0.05,0.05,Matches
2536,Lucas Tousart\Lucas-Tousart,fr FRA,MF,Lyon,fr Ligue 1,19,1997,22,17,1636,1,1,0,0,1,0,0.06,0.06,0.11,0.06,0.11,Matches
2537,Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,eng Premier League,25,1991,36,30,2519,3,4,0,0,4,0,0.11,0.14,0.25,0.11,0.25,Matches
2538,Aleksandar Trajkovski\Aleksandar-Trajkovski,mk MKD,FW,Palermo,it Serie A,23,1992,11,5,440,1,0,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
2539,Abdou Traoré\Abdou-Traore,ml MLI,MF,Bordeaux,fr Ligue 1,28,1988,6,0,97,0,0,0,0,0,0,0,0,0,0,0,Matches
2540,Adama Traoré\Adama-Traore,ml MLI,MF,Monaco,fr Ligue 1,21,1995,5,4,279,2,0,0,0,1,0,0.65,0,0.65,0.65,0.65,Matches
2541,Adama Traoré\Adama-Traore,es ESP,MFFW,Middlesbrough,eng Premier League,20,1996,27,16,1541,0,1,0,0,1,0,0,0.06,0.06,0,0.06,Matches
2542,Ibrahima Traoré\Ibrahima-Traore,gn GUI,MF,M'Gladbach,de Bundesliga,28,1988,14,9,839,1,3,0,0,0,0,0.11,0.32,0.43,0.11,0.43,Matches
2543,Ismaël Traoré\Ismael-Traore,ci CIV,DF,Angers,fr Ligue 1,29,1986,32,32,2809,1,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches
2544,Lacina Traoré\Lacina-Traore,ci CIV,FW,Sporting Gijón,es La Liga,26,1990,8,5,464,2,0,0,1,2,0,0.39,0,0.39,0.39,0.39,Matches
2545,Kevin Trapp\Kevin-Trapp,de GER,GK,Paris S-G,fr Ligue 1,26,1990,24,24,2123,0,0,0,0,0,0,0,0,0,0,0,Matches
2546,Christian Träsch\Christian-Trasch,de GER,DFMF,Wolfsburg,de Bundesliga,28,1987,11,7,697,0,1,0,0,0,0,0,0.13,0.13,0,0.13,Matches
2547,Óscar Trejo\Oscar-Trejo,ar ARG,MF,Toulouse,fr Ligue 1,28,1988,29,27,2308,2,5,0,0,4,0,0.08,0.19,0.27,0.08,0.27,Matches
2548,Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,es La Liga,24,1991,37,35,3022,5,1,0,0,4,0,0.15,0.03,0.18,0.15,0.18,Matches
2549,Kieran Trippier\Kieran-Trippier,eng ENG,DFMF,Tottenham,eng Premier League,25,1990,12,6,568,0,5,0,0,1,0,0,0.79,0.79,0,0.79,Matches
2550,Marcello Trotta\Marcello-Trotta,it ITA,FW,Crotone,it Serie A,23,1992,29,23,1874,3,5,1,1,2,0,0.14,0.24,0.38,0.1,0.34,Matches
2551,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,MFDF,Manchester Utd,eng Premier League,18,1997,4,4,303,0,0,0,0,0,0,0,0,0,0,0,Matches
2552,Arda Turan\Arda-Turan,tr TUR,FWMF,Barcelona,es La Liga,29,1987,18,14,1243,3,3,0,0,1,0,0.22,0.22,0.43,0.22,0.43,Matches
2553,Josh Tymon\Josh-Tymon,eng ENG,MFDF,Hull City,eng Premier League,17,1999,5,4,322,0,0,0,0,1,0,0,0,0,0,0,Matches
2554,Tyronne\Tyronne,es ESP,FWMF,Las Palmas,es La Liga,25,1991,3,0,45,0,0,0,0,1,0,0,0,0,0,0,Matches
2555,Przemysław Tytoń\Przemyslaw-Tyton,pl POL,GK,La Coruña,es La Liga,29,1987,13,12,1125,0,0,0,0,1,0,0,0,0,0,0,Matches
2556,Matthieu Udol\Matthieu-Udol,fr FRA,DF,Metz,fr Ligue 1,20,1996,3,3,270,0,0,0,0,0,0,0,0,0,0,0,Matches
2557,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,eng Premier League,30,1986,16,3,447,1,0,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
2558,Sven Ulreich\Sven-Ulreich,de GER,GK,Bayern Munich,de Bundesliga,27,1988,5,5,450,0,0,0,0,0,0,0,0,0,0,0,Matches
2559,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,es La Liga,22,1993,25,24,2131,1,0,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
2560,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,17,1998,12,8,667,0,0,0,0,3,0,0,0,0,0,0,Matches
2561,Takashi Usami\Takashi-Usami,jp JPN,MF,Augsburg,de Bundesliga,24,1992,11,5,437,0,0,0,0,0,0,0,0,0,0,0,Matches
2562,Mark Uth\Mark-Uth,de GER,FW,Hoffenheim,de Bundesliga,24,1991,22,12,1153,7,3,0,0,4,0,0.55,0.23,0.78,0.55,0.78,Matches
2563,Valentín Vada\Valentin-Vada,ar ARG,MF,Bordeaux,fr Ligue 1,20,1996,28,25,1879,6,2,2,2,4,0,0.29,0.1,0.38,0.19,0.29,Matches
2564,William Vainqueur\William-Vainqueur,fr FRA,MF,Marseille,fr Ligue 1,27,1988,29,29,2545,0,1,0,0,6,0,0,0.04,0.04,0,0.04,Matches
2565,Mathieu Valbuena\Mathieu-Valbuena,fr FRA,MFFW,Lyon,fr Ligue 1,31,1984,30,15,1558,8,5,0,0,6,0,0.46,0.29,0.75,0.46,0.75,Matches
2566,Víctor Valdés\Victor-Valdes,es ESP,GK,Middlesbrough,eng Premier League,34,1982,28,28,2520,0,0,0,0,1,0,0,0,0,0,0,Matches
2567,Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Torino,it Serie A,30,1986,24,22,1775,0,0,0,0,5,0,0,0,0,0,0,Matches
2568,Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Napoli,it Serie A,30,1986,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
2569,Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,eng Premier League,30,1985,28,27,2483,1,3,0,0,5,0,0.04,0.11,0.14,0.04,0.14,Matches
2570,Enner Valencia\Enner-Valencia,ec ECU,FW,West Ham,eng Premier League,26,1989,3,3,211,0,0,0,0,0,0,0,0,0,0,0,Matches
2571,Enner Valencia\Enner-Valencia,ec ECU,FWMF,Everton,eng Premier League,26,1989,21,5,716,3,1,0,0,1,0,0.38,0.13,0.5,0.38,0.5,Matches
2572,Borja Valero\Borja-Valero,es ESP,MFFW,Fiorentina,it Serie A,31,1985,31,30,2678,1,10,0,0,5,0,0.03,0.34,0.37,0.03,0.37,Matches
2573,Borja Valle\Borja-Valle,es ESP,MF,La Coruña,es La Liga,24,1992,7,1,211,0,0,0,0,0,0,0,0,0,0,0,Matches
2574,Jesús Vallejo\Jesus-Vallejo,es ESP,DF,Eint Frankfurt,de Bundesliga,19,1997,25,22,2057,1,0,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
2575,Anthony Vanden Borre\Anthony-Vanden-Borre,be BEL,DF,Montpellier,fr Ligue 1,28,1987,10,9,794,0,0,0,0,2,0,0,0,0,0,0,Matches
2576,Leonel Vangioni\Leonel-Vangioni,ar ARG,DF,Milan,it Serie A,29,1987,15,11,945,0,0,0,0,4,0,0,0,0,0,0,Matches
2577,Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,es La Liga,23,1993,23,23,1922,1,1,0,0,1,0,0.05,0.05,0.09,0.05,0.09,Matches
2578,Javi Varas\Javi-Varas,es ESP,GK,Las Palmas,es La Liga,33,1982,25,25,2250,0,0,0,0,0,0,0,0,0,0,0,Matches
2579,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,eng Premier League,29,1987,35,33,2802,13,4,0,0,2,1,0.42,0.13,0.55,0.42,0.55,Matches
2580,Guillermo Varela\Guillermo-Varela,uy URU,MFDF,Eint Frankfurt,de Bundesliga,23,1993,7,6,428,0,0,0,0,1,0,0,0,0,0,0,Matches
2581,Eduardo Vargas\Eduardo-Vargas,cl CHI,FWMF,Hoffenheim,de Bundesliga,26,1989,5,0,101,0,0,0,0,1,0,0,0,0,0,0,Matches
2582,Ivan Vargić\Ivan-Vargic,hr CRO,GK,Lazio,it Serie A,29,1987,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
