Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
1200,Juanpi\Juanpi,ve VEN,MFFW,Huesca,es La Liga,24,1994,14,8,670,2,2,1,1,2,0,0.27,0.27,0.54,0.13,0.4,1.6,0.8,0.5,0.21,0.07,0.28,0.11,0.18,Matches
1201,Nathaël Julan\Nathael-Julan,fr FRA,FWMF,Guingamp,fr Ligue 1,22,1996,10,3,434,0,0,0,0,1,0,0,0,0,0,0,1.8,1.8,0.5,0.37,0.1,0.47,0.37,0.47,Matches
1202,Christopher Jullien\Christopher-Jullien,fr FRA,DF,Toulouse,fr Ligue 1,25,1993,34,34,3015,1,0,0,0,8,0,0.03,0,0.03,0.03,0.03,2.6,2.6,0.4,0.08,0.01,0.09,0.08,0.09,Matches
1203,David Juncà\David-Junca,es ESP,DF,Celta Vigo,es La Liga,24,1993,21,21,1754,0,3,0,0,6,0,0,0.15,0.15,0,0.15,0.3,0.3,0.8,0.02,0.04,0.06,0.02,0.06,Matches
1204,Sebastian Jung\Sebastian-Jung,de GER,DF,Wolfsburg,de Bundesliga,28,1990,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches
1205,Hamed Junior Traorè\Hamed-Junior-Traore,ci CIV,MF,Empoli,it Serie A,18,2000,32,26,2259,2,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,3.3,3.3,3.7,0.13,0.15,0.28,0.13,0.28,Matches
1206,Vinicius Júnior\Vinicius-Junior,br BRA,FW,Real Madrid,es La Liga,18,2000,18,9,869,2,0,0,0,0,0,0.21,0,0.21,0.21,0.21,2.9,2.9,1.4,0.3,0.15,0.45,0.3,0.45,Matches
1207,Musa Juwara\Musa-Juwara,gm GAM,FW,Chievo,it Serie A,16,2001,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1208,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,eng Premier League,28,1990,24,24,2147,3,1,0,0,6,0,0.13,0.04,0.17,0.13,0.17,1,1,0.3,0.04,0.01,0.06,0.04,0.06,Matches
1209,Sory Kaba\Sory-Kaba,gn GUI,FWMF,Dijon,fr Ligue 1,23,1995,9,2,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.01,0.11,0.12,0.01,0.12,Matches
1210,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Stuttgart,de Bundesliga,18,2000,15,15,1350,3,0,0,0,4,0,0.2,0,0.2,0.2,0.2,1.1,1.1,0.3,0.07,0.02,0.09,0.07,0.09,Matches
1211,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,eng Premier League,27,1991,21,19,1586,0,0,0,0,4,1,0,0,0,0,0,1.3,1.3,0.1,0.08,0,0.08,0.08,0.08,Matches
1212,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,eng Premier League,26,1992,20,13,1182,0,0,0,0,2,0,0,0,0,0,0,1,1,0.2,0.08,0.01,0.09,0.08,0.09,Matches
1213,Pavel Kade?ábek\Pavel-Kaderabek,cz CZE,DFMF,Hoffenheim,de Bundesliga,26,1992,29,28,2509,3,4,0,0,7,0,0.11,0.14,0.25,0.11,0.25,3.8,3.8,4.4,0.14,0.16,0.29,0.14,0.29,Matches
1214,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,Dortmund,de Bundesliga,29,1989,2,1,98,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.32,0,0.32,0.32,0.32,Matches
1215,Florian Kainz\Florian-Kainz,at AUT,FW,Werder Bremen,de Bundesliga,25,1992,8,5,373,0,1,0,0,2,0,0,0.24,0.24,0,0.24,0.4,0.4,0.7,0.09,0.18,0.27,0.09,0.27,Matches
1216,Gaël Kakuta\Gael-Kakuta,cd COD,MFFW,Rayo Vallecano,es La Liga,27,1991,12,9,717,1,0,1,1,1,0,0.13,0,0.13,0,0,1.2,0.4,0.3,0.15,0.04,0.19,0.05,0.09,Matches
1217,Nikola Kalini?\Nikola-Kalinic,hr CRO,FW,Atlético Madrid,es La Liga,30,1988,17,7,642,2,0,0,0,3,0,0.28,0,0.28,0.28,0.28,1.5,1.5,0.2,0.21,0.02,0.23,0.21,0.23,Matches
1218,Salomon Kalou\Salomon-Kalou,ci CIV,FWMF,Hertha BSC,de Bundesliga,32,1985,30,27,2317,8,2,3,3,0,0,0.31,0.08,0.39,0.19,0.27,8.9,6.6,4,0.34,0.16,0.5,0.26,0.41,Matches
1219,Samuel Kalu\Samuel-Kalu,ng NGA,FW,Bordeaux,fr Ligue 1,20,1997,21,14,1281,3,2,0,1,3,1,0.21,0.14,0.35,0.21,0.35,3.5,2.8,3.8,0.25,0.27,0.52,0.19,0.46,Matches
1220,François Kamano\Francois-Kamano,gn GUI,FWMF,Bordeaux,fr Ligue 1,22,1996,37,29,2561,10,1,4,4,6,0,0.35,0.04,0.39,0.21,0.25,9.5,6.3,3,0.33,0.11,0.44,0.22,0.33,Matches
1221,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWMF,Fulham,eng Premier League,23,1995,13,5,693,3,0,1,2,2,0,0.39,0,0.39,0.26,0.26,3.7,2.2,1.1,0.48,0.14,0.62,0.28,0.42,Matches
1222,Boubacar Kamara\Boubacar-Kamara,fr FRA,DF,Marseille,fr Ligue 1,18,1999,31,27,2411,1,0,0,0,6,0,0.04,0,0.04,0.04,0.04,0.6,0.6,0.8,0.02,0.03,0.05,0.02,0.05,Matches
1223,Hassane Kamara\Hassane-Kamara,gm GAM,DFFW,Reims,fr Ligue 1,23,1994,16,9,926,0,0,0,0,1,0,0,0,0,0,0,0.9,0.9,0.3,0.09,0.03,0.12,0.09,0.12,Matches
1224,Marcin Kami?ski\Marcin-Kaminski,pl POL,DF,Düsseldorf,de Bundesliga,26,1992,27,27,2430,0,1,0,0,1,0,0,0.04,0.04,0,0.04,0.7,0.7,0.4,0.03,0.01,0.04,0.03,0.04,Matches
1225,Patrick Kammerbauer\Patrick-Kammerbauer,de GER,FW,Freiburg,de Bundesliga,21,1997,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1226,Kevin Kampl\Kevin-Kampl,si SVN,MF,RB Leipzig,de Bundesliga,27,1990,27,25,2113,2,5,0,0,5,0,0.09,0.21,0.3,0.09,0.3,1.6,1.6,3.3,0.07,0.14,0.21,0.07,0.21,Matches
1227,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,eng Premier League,25,1993,28,27,2424,17,4,4,4,5,0,0.63,0.15,0.78,0.48,0.63,14.1,11.1,4,0.53,0.15,0.68,0.41,0.56,Matches
1228,Wilfried Kanga\Wilfried-Kanga,fr FRA,FW,Angers,fr Ligue 1,20,1998,18,4,493,2,0,0,0,3,0,0.37,0,0.37,0.37,0.37,2.7,2.7,0.3,0.5,0.05,0.55,0.5,0.55,Matches
1229,Lee Kangin\Lee-Kangin,kr KOR,FWMF,Valencia,es La Liga,17,2001,3,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07,0.18,0.25,0.07,0.25,Matches
1230,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,eng Premier League,27,1991,36,36,3092,4,4,0,0,3,0,0.12,0.12,0.23,0.12,0.23,2.7,2.7,3.7,0.08,0.11,0.19,0.08,0.19,Matches
1231,Stefanos Kapino\Stefanos-Kapino,gr GRE,GK,Werder Bremen,de Bundesliga,24,1994,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1232,Wilfrid Kaptoum\Wilfrid-Kaptoum,cm CMR,MF,Betis,es La Liga,22,1996,10,9,773,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
1233,Kenan Karaman\Kenan-Karaman,tr TUR,FWMF,Düsseldorf,de Bundesliga,24,1994,21,9,919,3,1,0,0,0,0,0.29,0.1,0.39,0.29,0.39,3.2,3.2,1.9,0.31,0.19,0.5,0.31,0.5,Matches
1234,Yann Karamoh\Yann-Karamoh,fr FRA,MF,Inter,it Serie A,20,1998,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1235,Yann Karamoh\Yann-Karamoh,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1998,22,13,1224,3,1,0,0,2,0,0.22,0.07,0.29,0.22,0.29,4.3,4.3,2.4,0.32,0.17,0.49,0.32,0.49,Matches
1236,Ibrahim Karamoko\Ibrahim-Karamoko,gn GUI,MF,Chievo,it Serie A,17,2001,2,0,65,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.08,0.03,0.11,0.08,0.11,Matches
1237,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Napoli,it Serie A,33,1985,9,9,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1238,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,Roma,it Serie A,23,1995,11,7,593,0,1,0,0,1,0,0,0.15,0.15,0,0.15,0,0,0.4,0,0.05,0.05,0,0.05,Matches
1239,Grigoris Kastanos\Grigoris-Kastanos,cy CYP,MF,Juventus,it Serie A,20,1998,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1240,Eiji Kawashima\Eiji-Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,35,1983,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1241,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,eng Premier League,30,1988,18,9,940,1,1,0,0,4,0,0.1,0.1,0.19,0.1,0.19,0.3,0.3,1,0.03,0.09,0.13,0.03,0.13,Matches
1242,Moise Kean\Moise-Kean,it ITA,FW,Juventus,it Serie A,18,2000,13,5,541,6,0,0,0,2,0,1,0,1,1,1,3.4,3.4,0.2,0.56,0.04,0.6,0.56,0.6,Matches
1243,Michael Keane\Michael-Keane,eng ENG,DF,Everton,eng Premier League,25,1993,33,33,2969,1,2,0,0,2,0,0.03,0.06,0.09,0.03,0.09,1.9,1.9,0.7,0.06,0.02,0.08,0.06,0.08,Matches
1244,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,eng Premier League,26,1992,7,0,108,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.05,0,0.05,0.05,0.05,Matches
1245,Thilo Kehrer\Thilo-Kehrer,de GER,DF,Paris S-G,fr Ligue 1,21,1996,27,19,1902,1,2,0,0,4,0,0.05,0.09,0.14,0.05,0.14,1.7,1.7,0.3,0.08,0.01,0.1,0.08,0.1,Matches
1246,Jules Keita\Jules-Keita,gn GUI,FWMF,Dijon,fr Ligue 1,20,1998,17,2,456,2,1,0,0,3,0,0.39,0.2,0.59,0.39,0.59,2,2,0.6,0.4,0.11,0.51,0.4,0.51,Matches
1247,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,eng Premier League,23,1995,25,16,1390,2,1,0,0,0,0,0.13,0.06,0.19,0.13,0.19,2.1,2.1,1.1,0.14,0.07,0.21,0.14,0.21,Matches
1248,Keko\Keko,es ESP,MFFW,Valladolid,es La Liga,26,1991,26,20,1533,2,1,0,0,2,0,0.12,0.06,0.18,0.12,0.18,3.3,3.3,2.2,0.19,0.13,0.32,0.19,0.32,Matches
1249,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,eng Premier League,28,1990,13,12,1111,0,0,0,0,2,0,0,0,0,0,0,0.4,0.4,0.1,0.03,0,0.04,0.03,0.04,Matches
1250,Marc-Oliver Kempf\Marc-Oliver-Kempf,de GER,DF,Stuttgart,de Bundesliga,23,1995,23,23,2025,2,0,0,0,3,0,0.09,0,0.09,0.09,0.09,1.9,1.9,0.2,0.08,0.01,0.09,0.08,0.09,Matches
1251,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,eng Premier League,22,1996,25,14,1348,1,1,0,1,1,0,0.07,0.07,0.13,0.07,0.13,2.5,1.7,0.8,0.16,0.05,0.22,0.11,0.17,Matches
1252,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,eng Premier League,21,1997,10,8,791,0,1,0,0,1,0,0,0.11,0.11,0,0.11,0.1,0.1,0.3,0.01,0.04,0.05,0.01,0.05,Matches
1253,Christophe Kerbrat\Christophe-Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,25,25,2095,0,0,0,0,3,1,0,0,0,0,0,0,0,0.3,0,0.01,0.01,0,0.01,Matches
1254,Sebastian Kerk\Sebastian-Kerk,de GER,MFFW,Nürnberg,de Bundesliga,24,1994,21,17,1179,0,1,0,0,0,0,0,0.08,0.08,0,0.08,0.9,0.9,1.9,0.07,0.15,0.22,0.07,0.22,Matches
1255,Franck Kessié\Franck-Kessie,ci CIV,MF,Milan,it Serie A,21,1996,34,34,3018,8,2,3,3,8,0,0.24,0.06,0.3,0.15,0.21,7.2,4.9,2.4,0.21,0.07,0.29,0.15,0.22,Matches
1256,Saîf-Eddine Khaoui\Saif-Eddine-Khaoui,tn TUN,MFFW,Caen,fr Ligue 1,23,1995,25,17,1353,3,1,0,0,0,0,0.2,0.07,0.27,0.2,0.27,1.6,1.6,0.9,0.11,0.06,0.17,0.11,0.17,Matches
1257,Wahbi Khazri\Wahbi-Khazri,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,27,1991,32,32,2817,13,6,4,4,10,1,0.42,0.19,0.61,0.29,0.48,12.7,9.7,6,0.41,0.19,0.6,0.31,0.5,Matches
1258,Rani Khedira\Rani-Khedira,de GER,DFMF,Augsburg,de Bundesliga,24,1994,30,30,2624,4,1,0,0,6,0,0.14,0.03,0.17,0.14,0.17,2,2,0.7,0.07,0.02,0.09,0.07,0.09,Matches
1259,Sami Khedira\Sami-Khedira,de GER,MF,Juventus,it Serie A,31,1987,10,8,706,2,1,0,0,0,0,0.25,0.13,0.38,0.25,0.38,1.7,1.7,0.2,0.21,0.02,0.23,0.21,0.23,Matches
1260,Isaac Kiese Thelin\Isaac-Kiese-Thelin,se SWE,FW,Leverkusen,de Bundesliga,26,1992,6,1,180,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0,0.11,0,0.11,0.11,0.11,Matches
1261,Kike\Kike,es ESP,FW,Eibar,es La Liga,28,1989,30,15,1298,3,0,0,0,0,0,0.21,0,0.21,0.21,0.21,5,5,1.4,0.35,0.1,0.45,0.35,0.45,Matches
1262,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,eng Premier League,21,1997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1263,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,Bayern Munich,de Bundesliga,23,1995,34,34,3060,2,13,0,0,4,0,0.06,0.38,0.44,0.06,0.44,1.9,1.9,9.3,0.06,0.27,0.33,0.06,0.33,Matches
1264,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,22,1995,24,23,2005,0,1,0,0,4,1,0,0.04,0.04,0,0.04,0.3,0.3,0.8,0.01,0.03,0.05,0.01,0.05,Matches
1265,Joshua King\Joshua-King,no NOR,FW,Bournemouth,eng Premier League,26,1992,35,34,2961,12,3,5,6,3,0,0.36,0.09,0.46,0.21,0.3,12.5,7.9,4.1,0.38,0.12,0.5,0.24,0.36,Matches
1266,Sofian Kiyine\Sofian-Kiyine,be BEL,MFDF,Chievo,it Serie A,20,1997,23,9,816,0,1,0,0,7,0,0,0.11,0.11,0,0.11,0.8,0.8,0.7,0.08,0.08,0.16,0.08,0.16,Matches
1267,Simon Kjær\Simon-Kjaer,dk DEN,DF,Sevilla,es La Liga,29,1989,26,25,2008,0,0,0,0,5,0,0,0,0,0,0,0.9,0.9,0.4,0.04,0.02,0.06,0.04,0.06,Matches
1268,Davy Klaassen\Davy-Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,25,1993,33,33,2816,5,4,0,0,5,0,0.16,0.13,0.29,0.16,0.29,3.3,3.3,3.2,0.11,0.1,0.21,0.11,0.21,Matches
1269,Felix Klaus\Felix-Klaus,de GER,FWMF,Wolfsburg,de Bundesliga,25,1992,15,5,443,1,1,0,0,0,0,0.2,0.2,0.41,0.2,0.41,2.4,2.4,1.7,0.48,0.34,0.82,0.48,0.82,Matches
1270,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Cagliari,it Serie A,32,1985,15,15,1230,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3,0,0.02,0.02,0,0.02,Matches
1271,Tim Kleindienst\Tim-Kleindienst,de GER,FW,Freiburg,de Bundesliga,22,1995,4,2,200,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.16,0.05,0.21,0.16,0.21,Matches
1272,Lukas Klostermann\Lukas-Klostermann,de GER,DF,RB Leipzig,de Bundesliga,22,1996,26,22,2003,5,1,0,0,1,0,0.22,0.04,0.27,0.22,0.27,2,2,1.5,0.09,0.07,0.16,0.09,0.16,Matches
1273,Justin Kluivert\Justin-Kluivert,nl NED,FW,Roma,it Serie A,19,1999,29,14,1341,1,6,0,0,2,0,0.07,0.4,0.47,0.07,0.47,1.7,1.7,2.8,0.12,0.19,0.3,0.12,0.3,Matches
1274,Lukas Klünter\Lukas-Klunter,de GER,DF,Hertha BSC,de Bundesliga,22,1996,10,7,592,0,0,0,0,2,1,0,0,0,0,0,0.1,0.1,0.4,0.01,0.07,0.08,0.01,0.08,Matches
1275,Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,de Bundesliga,26,1992,31,31,2790,3,0,0,0,0,0,0.1,0,0.1,0.1,0.1,2,2,0.2,0.06,0.01,0.07,0.06,0.07,Matches
1276,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,eng Premier League,26,1991,30,18,1837,2,6,0,0,4,1,0.1,0.29,0.39,0.1,0.39,2.9,2.9,4.2,0.14,0.21,0.35,0.14,0.35,Matches
1277,Törles Knöll\Torles-Knoll,de GER,FW,Nürnberg,de Bundesliga,20,1997,16,2,370,1,0,0,0,0,0,0.24,0,0.24,0.24,0.24,1.2,1.2,0.1,0.29,0.02,0.31,0.29,0.31,Matches
1278,Gregor Kobel\Gregor-Kobel,ch SUI,GK,Hoffenheim,de Bundesliga,20,1997,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1279,Gregor Kobel\Gregor-Kobel,ch SUI,GK,Augsburg,de Bundesliga,20,1997,16,16,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1280,Robin Koch\Robin-Koch,de GER,MFDF,Freiburg,de Bundesliga,22,1996,24,21,1901,1,0,0,0,3,0,0.05,0,0.05,0.05,0.05,0.7,0.7,0.3,0.03,0.01,0.05,0.03,0.05,Matches
1281,Kenan Kodro\Kenan-Kodro,ba BIH,FWMF,Athletic Club,es La Liga,24,1993,11,0,161,1,0,0,0,0,0,0.56,0,0.56,0.56,0.56,0.2,0.2,0.2,0.09,0.09,0.18,0.09,0.18,Matches
1282,Dominik Kohr\Dominik-Kohr,de GER,MF,Leverkusen,de Bundesliga,24,1994,18,10,973,0,2,0,0,4,0,0,0.18,0.18,0,0.18,1.3,1.3,0.6,0.12,0.06,0.17,0.12,0.17,Matches
1283,Djégui Koita\Djegui-Koita,fr FRA,DF,Guingamp,fr Ligue 1,18,1999,2,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.04,0.04,0,0.04,Matches
1284,Koke\Koke,es ESP,MF,Atlético Madrid,es La Liga,26,1992,30,29,2586,3,5,0,0,10,1,0.1,0.17,0.28,0.1,0.28,1.1,1.1,3.3,0.04,0.12,0.16,0.04,0.16,Matches
1285,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Roma,it Serie A,32,1985,33,32,2906,8,2,3,3,7,1,0.25,0.06,0.31,0.15,0.22,4.5,2.3,6.3,0.14,0.19,0.34,0.07,0.26,Matches
1286,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,eng Premier League,25,1993,24,22,1887,0,5,0,0,5,0,0,0.24,0.24,0,0.24,0.5,0.5,5.5,0.02,0.26,0.28,0.02,0.28,Matches
1287,Randal Kolo Muani\Randal-Kolo-Muani,fr FRA,FWMF,Nantes,fr Ligue 1,19,1998,6,1,122,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0,0.2,0,0.2,0.2,0.2,Matches
1288,Timothée Kolodziejczak\Timothee-Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1991,36,35,3184,3,3,0,0,7,0,0.08,0.08,0.17,0.08,0.17,2.2,2.2,0.7,0.06,0.02,0.08,0.06,0.08,Matches
1289,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,eng Premier League,32,1986,17,13,1224,1,0,0,0,6,0,0.07,0,0.07,0.07,0.07,0.2,0.2,0.1,0.01,0.01,0.02,0.01,0.02,Matches
1290,Ghislain Konan\Ghislain-Konan,ci CIV,DF,Reims,fr Ligue 1,22,1995,20,20,1800,0,1,0,0,0,0,0,0.05,0.05,0,0.05,0,0,1.4,0,0.07,0.07,0,0.07,Matches
1291,Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,RB Leipzig,de Bundesliga,19,1999,28,27,2431,1,1,0,0,7,0,0.04,0.04,0.07,0.04,0.07,1.2,1.2,0.4,0.04,0.02,0.06,0.04,0.06,Matches
1292,Moussa Konaté\Moussa-Konate,sn SEN,FW,Amiens,fr Ligue 1,25,1993,27,21,1876,7,2,2,3,2,0,0.34,0.1,0.43,0.24,0.34,7.6,5.3,2.4,0.36,0.12,0.48,0.25,0.37,Matches
1293,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Valencia,es La Liga,25,1993,19,14,1245,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,2,2,0.9,0.15,0.07,0.21,0.15,0.21,Matches
1294,Kouadio Koné\Kouadio-Kone,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
1295,Lamine Koné\Lamine-Kone,ci CIV,DF,Strasbourg,fr Ligue 1,29,1989,27,23,2152,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,0.6,0.6,0.5,0.03,0.02,0.05,0.03,0.05,Matches
1296,Youssouf Koné\Youssouf-Kone,ml MLI,DF,Lille,fr Ligue 1,23,1995,20,19,1709,0,1,0,0,3,0,0,0.05,0.05,0,0.05,0.1,0.1,1.4,0,0.07,0.08,0,0.08,Matches
1297,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,eng Premier League,24,1994,32,32,2716,1,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,1.2,1.2,0.9,0.04,0.03,0.07,0.04,0.07,Matches
1298,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FW,Schalke 04,de Bundesliga,28,1989,13,7,656,1,1,0,0,0,1,0.14,0.14,0.27,0.14,0.27,1.3,1.3,0.7,0.17,0.1,0.28,0.17,0.28,Matches
1299,Pascal Köpke\Pascal-Kopke,de GER,FWMF,Hertha BSC,de Bundesliga,22,1995,7,0,74,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.24,0,0.24,0.24,0.24,Matches
1300,Julian Korb\Julian-Korb,de GER,DF,Hannover 96,de Bundesliga,26,1992,12,11,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0.11,0.11,0,0.11,Matches
1301,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,eng Premier League,32,1985,17,13,1331,3,0,0,0,1,0,0.2,0,0.2,0.2,0.2,1.7,1.7,0.1,0.12,0.01,0.12,0.12,0.12,Matches
1302,Filip Kosti?\Filip-Kostic,rs SRB,DFMF,Eint Frankfurt,de Bundesliga,25,1992,34,33,2956,6,10,0,0,4,0,0.18,0.3,0.49,0.18,0.49,4.8,4.8,9.4,0.15,0.29,0.43,0.15,0.43,Matches
1303,Christian Kouakou\Christian-Kouakou,ci CIV,FW,Caen,fr Ligue 1,27,1991,1,0,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Matches
1304,Christian Kouamé\Christian-Kouame,ci CIV,FWMF,Genoa,it Serie A,20,1997,38,33,3066,4,5,0,0,4,0,0.12,0.15,0.26,0.12,0.26,6.9,6.9,4.2,0.2,0.12,0.33,0.2,0.33,Matches
1305,Tomáš Koubek\Tomas-Koubek,cz CZE,GK,Rennes,fr Ligue 1,25,1992,33,32,2925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1306,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,Napoli,it Serie A,27,1991,35,35,3132,2,2,0,0,10,1,0.06,0.06,0.11,0.06,0.11,3.2,3.2,0.2,0.09,0.01,0.1,0.09,0.1,Matches
1307,Jules Koundé\Jules-Kounde,fr FRA,DF,Bordeaux,fr Ligue 1,19,1998,37,37,3330,0,1,0,0,4,0,0,0.03,0.03,0,0.03,0.7,0.7,0.7,0.02,0.02,0.04,0.02,0.04,Matches
1308,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,eng Premier League,28,1989,31,21,1899,0,2,0,0,3,0,0,0.09,0.09,0,0.09,1.4,1.4,0.9,0.07,0.04,0.11,0.07,0.11,Matches
1309,Mateo Kova?i?\Mateo-Kovacic,hr CRO,MF,Chelsea,eng Premier League,24,1994,32,21,1735,0,2,0,0,3,0,0,0.1,0.1,0,0.1,1.8,1.8,2.4,0.09,0.12,0.22,0.09,0.22,Matches
1310,Dawid Kownacki\Dawid-Kownacki,pl POL,FW,Sampdoria,it Serie A,21,1997,13,0,168,1,1,1,2,0,0,0.54,0.54,1.07,0,0.54,1.8,0.2,0.8,0.94,0.41,1.35,0.13,0.54,Matches
1311,Dawid Kownacki\Dawid-Kownacki,pl POL,MFFW,Düsseldorf,de Bundesliga,21,1997,10,7,575,4,0,0,0,2,0,0.63,0,0.63,0.63,0.63,1.3,1.3,0.3,0.21,0.05,0.26,0.21,0.26,Matches
1312,Thomas Kraft\Thomas-Kraft,de GER,GK,Hertha BSC,de Bundesliga,30,1988,4,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1313,Emil Krafth\Emil-Krafth,se SWE,DF,Amiens,fr Ligue 1,23,1994,35,33,2974,1,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,0.7,0.7,2.5,0.02,0.07,0.09,0.02,0.09,Matches
1314,Luka Krajnc\Luka-Krajnc,si SVN,DF,Frosinone,it Serie A,23,1994,9,9,788,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
1315,Andrej Kramari?\Andrej-Kramaric,hr CRO,MFFW,Hoffenheim,de Bundesliga,27,1991,30,28,2396,17,4,5,6,2,0,0.64,0.15,0.79,0.45,0.6,19.7,15.2,5.5,0.74,0.21,0.95,0.57,0.78,Matches
1316,Christoph Kramer\Christoph-Kramer,de GER,MF,M'Gladbach,de Bundesliga,27,1991,18,13,1136,2,1,0,0,6,0,0.16,0.08,0.24,0.16,0.24,0.9,0.9,0.9,0.07,0.07,0.14,0.07,0.14,Matches
